cell_line_id,drug_id,response
SNU-475,72193861,2.773275266642409
NCI-H526,9935249,3.1967186299160466
HCC95,5281672,4.4368273723701686
SK-BR-3,54618164,4.481980343250785
BT 139,selumetinib-JQ-1 (4-1 mol-mol),2.342972128639262
SNU-503,5351362,2.140817676167636
RERF-LC-Ad2,136227924,3.207411157267862
JK-1,4788,4.470021879423553
RERF-LC-Ad1,135440466,4.040059542632656
MKN74,24180125,3.4034235920876648
IGR-37,12001922,1.586614371978584
EFO-27,46215462,2.714023108610326
COR-L51,135421197,2.6598803683271965
KYSE-30,60700,1.7238249840086863
A-549,44507138,3.4556386407267463
GA-10,3543504,2.1994214854858996
NCI-H508,navitoclax-PLX-4032 (1-1 mol-mol),3.602609598625018
LAMA-84,44607531,1.471071167125846
MV4-11,11485656,-4.658244572129019
BT 112,168312962,1.7814785578943482
BHT-101,5328940,1.6200583300595457
NCI-H650,16722836,1.674467587913374
SNU-1041,89183176,5.631542317752862
OV-90,5351362,3.281938180889184
TE-5,54626689,4.519810715029284
NCI-H2170,2733526,4.255730207036086
NCI-H28,11647372,0.3523134344324392
Hs 746.T,72193861,2.223097743053838
A-375,SNX-2112-bortezomib (250-1 mol-mol),-0.1457552372716128
SW579,4705,1.9687725092896824
TCC-Pan2,9825149,1.4581155440160285
Capan-2,409805,6.718498972992748
OE21,11396600,3.3249407167750284
U2OS,navitoclax-MST-312 (1-1 mol-mol),-1.0167282844980952
HCC15,vorinostat-carboplatin (1-1 mol-mol),2.4228610420151853
U-BLC1,3825829,4.042251798693961
ZR-75-30,51037431,2.2300524586760915
SNU-601,24797083,1.6432936624446033
RS4;11,selumetinib-tretinoin (2-1 mol-mol),5.8167864653312025
EJM,136227924,2.8681258655198367
NCI-H1869,11494412,4.466275600700225
BT 216,568763,0.4255561560306415
TE 617.T,11497983,3.60730452568753
SUP-T11,9926054,1.9086268061731997
HuNS1,2945648,2.6549247092052948
TT,3062316,1.7077319707463
Caki-1,71466380,6.002700496921357
J82,445455,5.662858246030704
BT-20,selumetinib-MK-2206 (8-1 mol-mol),3.4555327434580976
SNU-410,25154868,5.048371755542739
BICR 16,6852167,3.083582887744423
SW620,46191454,1.3043765819843751
NCI-H1651,135440466,3.238957820422387
A2780,119182,-2.871948238792312
NCI-H838,44202524,1.5006309222829552
SK-N-DZ,445455,1.859441923331699
ESS-1,445091,4.768128875501155
L-428,25161177,4.568053525965628
HARA [Human squamous cell lung carcinoma],9911830,2.811378702432749
HCC1419,tretinoin-carboplatin (2-1 mol-mol),6.5492133669963435
MV4-11,24180125,3.615373705139622
BC-3C,navitoclax-pluripotin (1-1 mol-mol),-0.7719833868582072
SK-CO-1,17759555,4.047587343089958
SNU-245,44589607,2.793423286751304
HCC-56,navitoclax-sorafenib (1-1 mol-mol),2.9972969074993814
G-361,51039095,1.9734495689317024
JJN-3,15547703,2.904763079473408
PSN1,675434,4.5974035016950605
NCI-H1155,BRD-A02303741-navitoclax (2-1 mol-mol),0.8959176026678306
COLO 680N,11626560,2.498652411734198
MOLP-8,9823820,3.862667538801475
JHH-6,7251185,3.9323448098880887
ESS-1,10231331,5.566440371270769
OC 314,5287620,-2.1026056018765864
COLO 792,10231331,-1.289578148322008
BT 232,71729975,2.114830626945071
UACC-62,60700,-0.3547343585947687
MFE-296,16659841,4.348838010539674
SNU-475,23582824,-0.5046541785042643
Mono-Mac-6,387447,-2.1739497963852186
P31/FUJ,100016,5.4217002529902185
SK-MEL-24,10322450,6.176718296792277
SCaBER,46398810,3.1895361565380753
ME-1 [Human leukemia],SNX-2112-bortezomib (250-1 mol-mol),0.1690328043357882
RL,5281672,4.406167373613241
PK-45H,tanespimycin-gemcitabine (1-1 mol-mol),-0.6679253210523403
CW-2,168312962,-0.7885688231148057
KNS-81,439501,-1.422452321432204
NCI-H2141,5280436,1.9160950837938404
DLD-1,alisertib-navitoclax (2-1 mol-mol),-0.5215358119684363
L-363,6914657,-2.913778024596213
LNCaP clone FGC,11234052,3.9715237356820032
HuH-1,409805,5.845530039707077
Daoy,3854666,0.752712785298123
SNU-C4,637858,2.223101229415045
ECC12,16725315,4.5058542441112195
NCI-H1568,2871966,-1.5477941874243064
2004,262093,1.3904438006170303
NUGC-4,67291369,-0.3233340422538147
Sq-1,10113978,1.9577533346182523
RMG-I,227681,3.18622426620981
SNU-626,19582717,5.525219427623082
JHOM-1,10184653,2.323789322035862
HPB-ALL,6623618,2.442552262084016
NCI-H2029,151289,1.8190441191745672
OCI-AML-2,984333,-1.0794600188746108
LC-1/sq-SF,72193861,3.179428554996219
SNU-46,5278396,3.6343327047511496
JMSU-1,16720766,-0.6443270765896009
JMSU-1,3634881,3.1019870240132357
Kuramochi,9911463,3.7010026849827087
P3HR-1,11609586,3.3297752951864483
TALL-1 [Human adult T-ALL],11497983,-5.281151995341966
WM983B,selumetinib-UNC0638 (4-1 mol-mol),-1.4103390047505937
HCC2218,46843906,4.781522984776227
DMS 454,11396600,3.1958001986957143
COR-L51,46926350,-4.664758709189539
RL,5278396,3.462537882576227
NCI-H2342,docetaxel-tanespimycin (2-1 mol-mol),5.222016257838715
KNS-62,3689413,1.1853258222695242
HCC1171,10427712,5.299320723325732
KNS-42,11167602,1.769656279065476
PaTu 8902,46199207,3.581196343990194
SF539,9927531,4.183842431586729
HCC15,24901704,2.315976175325417
SW982,10385095,1.6655541993822662
Rh30,9935249,3.355243286720757
DK-MG,11612883,3.991855461025709
SK-MEL-5,3025986,1.0315417341364177
SK-ES-1,10113978,2.818951343886822
COV434,46907787,1.741111624081942
OCI-Ly10,ISOX-bortezomib (250-1 mol-mol),0.2502333060125732
RVH-421,JQ-1-carboplatin (1-1 mol-mol),4.487330987841125
DU4475,10231331,-4.248158187501236
DMS 454,erlotinib-PLX-4032 (2-1 mol-mol),2.8686845272941075
COV362,25126798,3.9722192072479263
SNU-61,vorinostat-navitoclax (4-1 mol-mol),2.3944367596721547
JHUEM-3,969516,2.813689928123323
KYO-1,11404337,-0.4735869494306794
SNU-423,10322450,4.431866174300737
OCI-Ly3,10322450,2.4111759735163316
PE/CA-PJ49,2749,1.8530825541406395
SiMa,5287620,-2.937674942299151
HGC-27,3384730,2.4272145270986187
BT 248,46398810,1.9244684206215508
NCI-H838,10113978,3.2100812384630175
SNU-1033,3552672,1.8370323194969735
Ci-1,11396600,2.9258292979253744
PLC/PRF/5,24772860,-2.245537876529176
NCI-H520,46843906,1.924481679903954
T3M-10,2871966,2.565375581705648
NALM-6,46943432,-0.5536160766490446
SaOS-2,5287969,-1.655987163162804
BICR 18,89928392,1.5093482708581518
Kasumi-1,67291369,-1.058567779538854
NCI-H2286,4788,4.719705803561916
SNU-1214,5278396,3.4697021692694325
TOV-21G,vorinostat-navitoclax (4-1 mol-mol),2.9045904282884853
KYSE-510,4578,4.554613045268205
GI-1,26596,-0.9174030047278064
SCC-25,72376,-2.950799168385661
SW579,9926054,1.761228342294705
HuG1-N,5394,4.256521095937149
OE21,445455,6.0645568713235845
NCI-H1299,11485656,2.4848432250614843
LS411N,72193861,2.8187845663214848
NCI-H1666,11152667,-0.2091625365803616
NCI-H196,4259181,0.9744150084112732
Panc 04.03,387447,-4.060832381569581
DB,2945648,2.916100767886177
BHY,42642645,1.2774922205893602
AMO1,26596,-3.5101711689538155
MDA-MB-157,135875424,2.7117106005077276
T98G,11364421,1.690319483571917
TOV-112D,168313200,2.88692754776733
RPMI-8226,2945648,2.20861037469308
EJM,36462,0.7713020046102423
KP-N-YN,2945648,2.9332992610721975
RPMI-8402,24753719,3.36311083579876
NCI-H1573,56973724,2.9596766198943225
Karpas-422,5278396,3.2041501178835414
MEC-1,11234052,1.9162372582764915
KMRC-3,10322450,5.943320377485073
SNU-1,24951314,0.903568867063711
OCI-Ly19,5278396,3.592279960438383
SR,44493528,4.089009709270584
SUP-HD1,107970,0.5759861128041995
COR-L105,54454,1.772071227552003
DMS 454,11657048,5.42402739211948
UM-UC-3,969516,2.713548831048867
BT-549,969516,2.601131538014171
LS513,3385,0.7191265937521961
Mono-Mac-1,selumetinib-piperlongumine (8-1 mol-mol),2.29885991355253
U2OS,54613361,-0.401557960982497
HEC-108,135398516,2.4406871230924385
COLO 800,5460769,0.4868245753357603
NCI-H1341,107970,1.14679418621191
OCI-AML-5,5470400,2.1897133072203503
A2058,25062766,2.6758489539781447
MOTN-1,5278396,3.2396051818975944
NCI-H460,54618771,1.6853262233131374
OVCAR-5,24785538,2.21131619064786
IGR-1,135421197,2.0618404907412473
HMC-1-8,5278396,3.568784419478552
SEM,5284329,1.6736323396864567
DBTRG-05MG,42642645,1.8121411980748523
SK-UT-1,25102847,3.856160399391282
MDA-MB-415,49766530,3.102282172182342
DU4475,serdemetan-SCH-529074 (1-1 mol-mol),0.9509769991684114
SW1573,11404337,-1.3449252751203844
IGROV-1,11396600,3.99372654279783
TUHR4TKB,56963564,-0.4459878259919584
Hs 895.T,selumetinib-BRD-A02303741 (4-1 mol-mol),5.587099889381879
MES-SA,3825829,4.099028869680393
RS4;11,2949965,1.675429362646785
Panc 03.27,8515,4.616547975522318
IGR-37,vorinostat-carboplatin (1-1 mol-mol),2.6072863182768233
BT 147,72193861,1.9507622574777073
HOP-62,selumetinib-MK-2206 (8-1 mol-mol),1.4114337530028662
KYSE-520,285033,-1.754480591833143
HEC-59,5329102,2.3786134387114615
SUP-M2,135928012,4.129772048663489
NCI-H211,156414,1.061128990416998
SK-MM-2,10296883,1.2028909628230222
HCC1937,3062316,0.5314002046040605
647V,11612883,3.16870416476876
EKVX,67156097,4.282632598843044
SNU-410,16065773,3.008979038574157
A3/Kawakami,selumetinib-MK-2206 (8-1 mol-mol),3.2887497827679035
PE/CA-PJ49,1566236,1.7621483938715563
NU-DUL-1,4788,5.338367141442811
NCI-H522,1750826,-4.884358581349171
COV434,25262965,-2.190908220868713
Panc 04.03,JQ-1-vorinostat (2-1 mol-mol),1.3014737329174946
COLO 205,44259,0.9582032635085946
NCI-H1299,65064,4.075047923039742
TYK-nu,46199207,2.904034929771483
YD-15,57519531,1.599328158790228
CFPAC-1,60700,-0.4266406730600774
HCT 116,5566,3.171198486143119
KE-39,5351362,1.2382997191060965
GP2d,5566,3.2726596692910705
Granta-519,135999136,4.28714374371566
CAL-27,327653,3.557257248242371
JHH-2,tanespimycin-bortezomib (250-1 mol-mol),1.6682234532456457
Hs 936.T,serdemetan-SCH-529074 (1-1 mol-mol),2.340013125129546
LN-18,vorinostat-carboplatin (1-1 mol-mol),3.331021281264846
JHUEM-2,54649381,2.2170818577793416
FTC-133,613753,3.41594619216373
YD-15,6918328,0.2803530026390615
OCI-M1,44486219,4.260456223815449
JeKo-1,72734382,3.662404473563815
HCC366,54618771,1.7092661743346285
A2780,10231331,0.3686619766312378
HT-1080,10172275,4.376270295876788
A2780,64971,1.607646338152048
SK-N-SH,11964036,1.0763718164787377
