cell_line_id,drug_id,response,predictions
NCI-H1092,51037431,6.3894384839452725,3.096129143974979
YAPC,16038120,1.926562361021756,1.198332918646242
GCT,25126798,2.4566925320258797,3.7161027486106177
GCT,3081361,1.6922234475015856,2.2870096964509385
KMS-12-BM,tanespimycin-bortezomib (250-1 mol-mol),-0.6230177375781689,-0.8747085675805242
RKO,52947716,-6.611161073849914,-1.611818404267119
EN,11640390,3.4891915249223557,3.2791875548433564
U-251MG,10296883,4.141522340635607,3.696426854491241
NCI-H2170,375860,0.3943136214520606,0.2637019370601826
JM-1,11175137,0.9157477453434189,1.7409104877284423
SNU-407,31703,-1.0082438644148106,-1.1601477164372431
HPAC,400769,-1.941204804997912,-0.7702634432835315
VCaP,carboplatin-etoposide (40-17 mol-mol),1.571084853715352,2.468836196008584
LS123,42642645,1.3766242781191698,0.8897380930438181
BT-474,107970,2.4195219689765266,2.1992499593952046
GDM-1,44607530,1.6702446957544874,1.413336453550358
RS4;11,654092,-1.6972495587318472,-0.9334060635559428
SK-LU-1,25183872,-0.961168082495074,-0.8092133710361508
SW1088,568763,0.7007246011422348,0.48489647928129
KNS-62,11485656,3.204340501575354,2.2337018006181135
NCI-H146,89183176,1.451528120959232,3.5299041750342566
RMG-I,6438330,0.8788741395076296,2.3936438906182107
SF539,2126,3.755804454049341,4.45181264709254
BT-20,4259181,1.436733914806858,0.4167114658720659
MeWo,24753719,4.301435629078812,4.07674174357105
RCM-1 [Human rectal adenocarcinoma],7326481,3.471788060157272,2.917708028310815
769-P,71466445,4.666274253577678,4.033087027234991
HCC1806,119182,-1.4778099119862225,-1.3094497522016253
786-O,54613361,0.6573437645781268,0.05174685853188208
HL-60,selumetinib-UNC0638 (4-1 mol-mol),-1.506616407421839,2.7722521133223537
KCL-22,637858,1.7963655240899727,1.0393354547437874
MSTO-211H,19582717,3.17062921236116,3.8393532124514302
OCI-M1,10127622,4.826612611852515,2.8004637185380368
SNG-M,11626560,1.817058584385788,1.4632471878566589
NCI-H441,54618771,2.015817613413058,1.0601277667030562
NCI-H69,6918878,1.9450769167430224,2.440618751129556
SF539,374536,1.1024692735749633,1.852847410906021
U-251MG,JQ-1-UNC0638 (2-1 mol-mol),2.902874039608064,1.7244371324797294
AU565,613753,3.214352381260741,2.9831245057888767
CAL-54,BRD-A02303741-navitoclax (2-1 mol-mol),4.109330437916048,1.979532698046122
VCaP,9911830,1.9599655969154228,2.3697346939896304
U-251MG,9825149,2.3821474088229135,2.315308862818585
Lu-65,24772860,-2.8621529229367417,-1.3629144921954042
NCI-H446,135984461,1.479932164265367,3.0817386571446077
SNU-5,31703,-1.454090688772993,-0.8611237724594154
DMS 53,24771867,2.2893106691874308,1.9599020369549163
SK-MEL-24,54618771,0.9964231192757652,1.4683970170191731
Hs 940.T,selumetinib-vorinostat (8-1 mol-mol),3.949639758307315,2.502880441526064
JVM-3,JQ-1-UNC0638 (2-1 mol-mol),-0.3897463797227661,0.30123616265074094
Karpas-422,25183872,-1.8512729311509144,-1.963425302260987
MSTO-211H,9936388,-4.464575449065994,-1.5882641488405742
SW1463,54143018,1.6932952952144893,0.3342581724112223
Reh,11977753,-2.9349833425514658,-1.6440356991156773
TE-5,3854666,2.975196514311936,1.8000802696154488
Namalwa,11396600,2.5581294543218616,2.9694900271563647
NCI-H292,24785538,2.1095024536235374,1.3941385428870594
RMG-I,crizotinib-PLX-4032 (2-1 mol-mol),2.4516417957050463,1.7557090070209957
NCI-H810,9907093,4.0547490601520595,4.104142202520795
ECC10,107985,-2.86450405382575,-3.93781876758087
OVCAR-8,46224516,5.7120339301252345,2.595047797924286
NCI-H1105,19582717,2.5465247477032884,3.5946896811485276
FTC-133,16013152,4.199465293191842,4.0142290540231
SK-MEL-1,24772860,-1.586354225256687,-1.831061354891048
MCF-7,6852167,1.253402776787036,2.8481480496413467
HuP-T3,53392493,2.0684681956337654,2.745376742416984
HT-1197,5328940,2.4291736650333555,1.583857911116902
SF539,285033,-3.6653668217695183,-2.1555324603111274
Caov-3,73707386,3.637986514762385,2.824888296171695
KYSE-140,89928392,0.8037365501999809,1.455631323051469
SNG-M,107970,2.3024806168242224,2.229962159637974
MOLP-8,JQ-1-UNC0638 (2-1 mol-mol),-1.954296009625891,0.6102437344986179
MOLM-13,4259181,-1.5110532495146267,-0.4289455136105317
FTC-133,5281321,-2.4880366458953196,-1.6073407558591095
SNU-C5,135875424,2.310166721767538,3.9118404512246654
KMRC-20,12003241,-0.2043728031762648,-0.45630517240795804
Hep 3B2.1-7,123631,2.537990719576873,2.3754433227490668
EFO-27,26596,4.577324640946523,-1.0592677801458636
SU-DHL-1,73707398,0.2992121771474305,0.614350576177651
CCK-81,46191454,2.012766358301198,1.2383834736380939
HCC1500,9907093,4.182225492860836,4.134815571072246
SU.86.86,10074640,3.080994848504095,3.0563333268430113
CAL-54,23725625,5.015700888150502,4.771098576289313
OAW28,409805,4.888216855585461,4.956944109004209
LOX-IMVI,9903786,2.476339692878584,2.504427810409026
A-549,46907787,5.023259811787708,2.9583794228379587
HT-1197,57330099,5.27062503846507,4.084882148269938
SW1271,navitoclax-birinapant (1-1 mol-mol),0.1602834101021188,1.5725171318798568
LS123,11717001,4.3013807744996875,3.999979275922945
OAW28,10184653,1.1706980363621209,1.239891812599736
SKM-1,crizotinib-PLX-4032 (2-1 mol-mol),0.9277132426054632,1.1060655590942283
TE-11,11626560,1.872535693646524,1.5997668382341557
NCI-H2172,11964036,2.255348451727483,1.505255554094845
HCC1500,11656518,1.3375266797474916,1.7889737360853015
ECC10,2949965,2.8574646728978093,2.3097383531756104
LS123,5284373,2.2652517402248686,2.6233860193308733
SNU-5,56946209,-3.437425366106507,-3.9948637691681568
VCaP,52947716,-6.38261584377432,-1.342356951793454
SNG-M,65064,5.713462407275854,4.512449730580785
G-292 clone A141B1,selumetinib-BRD-A02303741 (4-1 mol-mol),4.606867325018595,3.9270336149081246
NCI-H292,9911463,4.207043029649759,3.8966296188217684
DU145,SNX-2112-bortezomib (250-1 mol-mol),-0.5761478818202266,-1.5600870175056125
SIG-M5,11612883,1.505240829042385,2.440245131742181
NCI-H2122,10302451,3.7465874333262654,3.0131139427233187
BV-173,53232,3.258183509211534,2.6111114968277382
SW948,11167602,-0.1815305116238505,2.093691156013586
SiMa,11404337,-1.9067460076304843,-0.5259216442247932
OAW28,49793307,-1.8076729764727852,-2.7356821391623765
TE-5,136227924,2.0128832307516715,2.7033035674249777
SNU-449,2733526,4.280379959685792,3.8152985130830928
SK-UT-1,23725625,5.077881708764169,4.878009234808469
