cell_line_id,drug_id,response,predictions
G-402,56646779,4.480997332037086,2.7057970420949693
COR-L88,navitoclax-pluripotin (1-1 mol-mol),-1.5949102346497075,-1.186203260352347
NCI-H716,219104,4.657897835899996,3.6724782390322854
Namalwa,serdemetan-SCH-529074 (1-1 mol-mol),0.9967824467026186,1.546645314155253
Granta-519,107970,1.5911312599666134,2.154517573363994
SUP-M2,11228183,1.4312436466104836,0.5383348262335861
CAL-62,44819697,-0.7836018960168194,-0.2965488293137422
HCC366,148198,-3.0667828762214344,-3.450867750813533
SK-N-DZ,89928392,0.909188917042012,0.7409530401858042
A-549,JQ-1-navitoclax (2-1 mol-mol),0.8955276782624513,1.733930935292102
SNU-398,119607,4.774701512763445,4.675508478046862
MHH-CALL-4,SNX-2112-bortezomib (250-1 mol-mol),-2.3571867413235714,-2.5831860459527762
HCC1937,12001922,1.9857697092804127,2.1112958847602012
NCI-H2170,176870,1.4022094568387062,3.016877582375459
TE 441.T,409805,4.133178498098395,4.1812548773702165
FTC-133,123631,3.8044847524269865,3.06462676031528
Hs 940.T,11640390,3.9814121692624216,3.801078298700262
A-204,12001922,1.2747075164963704,1.7656743318887849
Panc 04.03,44462760,4.978463894781355,4.052803866330476
GB-1,72376,-1.8437115420113963,-1.519871049204049
SH-4,selumetinib-tretinoin (2-1 mol-mol),-0.4503204477646628,2.638448948318315
HCC366,BRD-K27188169-navitoclax (2-1 mol-mol),3.586818183472054,2.242683251121237
SW1573,4096211,3.236722527011662,2.3579450674257973
RL95-2,11178236,-2.9911312213647463,-2.9622771551788163
AsPC-1,10231331,1.7826677656602696,1.4162626747821028
NCI-H810,72199292,2.669815070934192,-0.011514715150765792
NCI-H1792,selumetinib-JQ-1 (4-1 mol-mol),1.508077627842721,2.081580785232668
NCI-H526,219104,1.6992569619834808,3.0053767783684964
SK-N-DZ,54618771,1.6513533063720298,1.1512422152939166
SNU-475,selumetinib-BRD-A02303741 (4-1 mol-mol),6.852928294011391,3.938768796143236
EPLC-272H,selumetinib-MK-2206 (8-1 mol-mol),-0.4494062143400733,2.046752838596389
COLO 792,8515,3.901097239936766,3.6334994948480217
TT,421610,4.269587266709857,3.244353871906817
769-P,carboplatin-etoposide (40-17 mol-mol),4.400631010884218,3.513736006273821
Hs 746.T,decitabine-navitoclax (2-1 mol-mol),3.2701241677867725,2.091867667595057
NU-DUL-1,445091,4.1667580642532345,3.447873673741892
AU565,44620216,3.755834453350393,4.103309200336992
UACC-257,148198,-2.410232304331187,-2.903389483988124
Capan-2,25227462,1.046696438113431,0.29278027147040686
T84,11707110,-3.4027383151405055,0.3367459011530929
RVH-421,46398810,3.036442159045162,2.6966070394358095
OCI-M1,984333,-0.2349308912523499,0.31813830515963554
U-251MG,72193861,3.1701073805444255,2.26737713495466
NCI-H292,16038120,0.8772093711483475,1.366374062418241
KMRC-20,44819697,1.1580347805946598,0.13352652208607826
LCLC-97TM1,selumetinib-decitabine (4-1 mol-mol),4.710076676704391,2.638369058502255
LS123,2828334,6.0687324293966505,6.288194702627552
FaDu,BRD-A02303741-navitoclax (2-1 mol-mol),3.492708800306725,2.6683730001207184
NCI-H1105,JQ-1-UNC0638 (2-1 mol-mol),1.470468058571248,0.580560798531922
GB-1,selumetinib-vorinostat (8-1 mol-mol),3.3033356812645,2.6721266359572797
NCI-H660,JQ-1-navitoclax (2-1 mol-mol),-2.0448681061106515,-0.9127721800699305
BT-20,448949,1.9290586864163883,2.2125903579416697
COLO 678,11175137,3.496631545186363,2.769359689824958
CA46,46943432,1.2105530921386296,0.8171050366839672
NUGC-3,ISOX-bortezomib (250-1 mol-mol),0.6956388241450759,0.9721323921196947
CHP-212,6438330,1.8545169998168576,1.5460314039811476
Calu-6,156422,5.080545422567965,3.9873340899001706
GaMG,doxorubicin-navitoclax (2-1 mol-mol),-0.356643676429755,-0.9238242246325011
SCC-25,5291,3.136416033699086,3.763918388417119
SK-ES-1,JQ-1-UNC0638 (2-1 mol-mol),1.0646046319460858,1.07585447129275
Mel Ho,56946209,-4.172416429270157,-3.906841102930555
SUIT-2,10074640,3.817838993654485,3.245954572272826
CAL-51,168312962,1.4117577594763937,2.046375565798715
KYSE-140,327653,3.149359454040081,3.361309364962716
