cell_line_id,drug_id,response,predictions
NCI-H522,613000,2.2856040748624347,2.454141216677043
NALM-6,5282054,2.0752827727418373,2.619536446236243
HSC-2,9926054,1.7452128350759892,2.022181993897711
A-204,6852167,1.599589382352186,2.2939763628925594
SNU-C1,JQ-1-MK-0752 (1-1 mol-mol),-0.7889992750761078,1.1393130973966734
RKO,56963564,0.5825206420774123,0.24717572216121791
SK-ES-1,11497983,-3.868701068407193,0.6523152428348661
HDLM-2,135999136,4.831194178567747,2.353591387152576
786-O,119182,-0.806608450277552,-0.7476154559373687
Fu97,135398738,-2.190942662020685,3.078356733223334
BT-474,navitoclax-pluripotin (1-1 mol-mol),-1.0742415040750295,-0.898700123740946
KYSE-150,89183176,4.456208856606086,4.367003463859732
DBTRG-05MG,409805,5.910721068124035,5.114103730221902
LOX-IMVI,387447,-3.914151602497852,-3.7321551719967765
NCI-H522,9908783,5.043768225694569,4.556097784793913
SNU-5,11964036,0.0374331258618851,0.8816991504290683
JURL-MK1,25195348,1.133870774506744,2.553632783667833
QGP-1,65064,3.8645676687152606,4.660832541079195
SNU-61,4521392,3.90812104829802,3.9532280192084617
Lu-65,135999136,6.05207061737822,3.669842526689803
LOU-NH91,5287620,-1.52867963951729,-1.7851545609167547
KYSE-140,2874250,5.180554173856093,4.755854148553291
SW48,1242560,3.5610164041067645,3.2904520239427844
MDA-MB-415,6917907,2.958069882684443,-4.471867445258623
RPMI-7951,26596,-1.730558618097036,-0.5147890153006025
D283 Med,5978,-3.0503373024803557,-3.1660537643032085
OCI-M1,navitoclax-sorafenib (1-1 mol-mol),1.2899887017794949,0.9357145127102549
SK-MM-2,9927531,3.423086236737343,4.24436487201031
Caov-3,613753,3.0858035791906087,3.2727299938453585
5637,24978538,0.6485463947372522,0.8498382426624447
BICR 22,3038522,1.9324211832044784,3.2002112086172176
EN,44607531,1.5115090755616154,1.720947445180673
NCI-N87,11683005,3.6426598339920297,3.130161677842754
A4/Fukuda,107970,1.5574682195612295,1.7663248405206775
SNU-81,6917907,-6.2756065511253185,-4.596444495837169
Mel JuSo,9915743,2.4580846898357547,1.3287054656176582
NCI-H647,71304818,2.1232430442903008,2.718292106531963
SK-MM-2,9911830,2.774593612970169,1.8394209318173553
DoHH2,BRD-K27188169-navitoclax (2-1 mol-mol),-1.5664711574800654,0.39082347975504095
GDM-1,65064,5.217691035753028,4.004937097435069
SNU-449,56949517,4.374997906660537,4.492312248374579
SK-UT-1,24785538,2.9370151695629985,1.8832970280544041
CL-11,56949517,3.8274125444618057,4.383770326766933
SK-N-FI,selumetinib-navitoclax (8-1 mol-mol),0.8531723664973885,1.379836405744054
OCI-AML-5,135999136,3.783330102557352,3.241230149779847
ESS-1,44632017,1.0852608734168645,1.447359793883101
LS513,6623618,2.417819447108069,2.324789475986278
SNG-M,44507138,2.890342243776107,2.6378175452412
SK-MM-2,doxorubicin-navitoclax (2-1 mol-mol),-1.573814170018547,-1.790845188572413
HCC1395,11364421,-4.961149723078427,-1.293360029220744
769-P,crizotinib-PLX-4032 (2-1 mol-mol),2.820369688893342,2.1346552886774517
SCC-25,176870,0.5714863317316811,2.513379048008593
HCC15,24771867,-1.1106317715549263,2.536817729224738
NCI-H1915,12003241,-2.138789855422618,-0.8008268989731162
MDA-MB-361,docetaxel-tanespimycin (2-1 mol-mol),-2.7917449496485354,-2.8406722499056367
5637,452548,-1.076444646722141,0.016989487965505427
KMS-11,448949,1.9264445941504005,1.3857232329005524
OPM-2,5470400,-0.1217933569770787,-0.334825020291335
CCK-81,57519531,1.4442507940377596,2.106085829354243
GDM-1,doxorubicin-navitoclax (2-1 mol-mol),-1.5504824187642812,-2.7419793440897178
8305C,doxorubicin-navitoclax (2-1 mol-mol),-0.1171890853446075,-1.0948742194927537
BFTC-909,16219061,3.736019824418232,3.3473512906542986
SU-DHL-10,26596,-1.8221428143230487,-2.9309512467023233
SK-MEL-5,241158,4.170979949638567,3.9539867270891027
U2OS,51037431,4.434573487172923,3.5433818594978304
HDQ-P1,25183872,-0.1008791418828325,-0.37739230605591956
KNS-62,9936388,2.361337776362267,-0.8247909508547961
DoHH2,26596,-2.141975510207564,-3.212788692852755
SaOS-2,9884685,-0.6485333929619777,0.4278496035302718
HGC-27,selumetinib-GDC-0941 (4-1 mol-mol),-0.8359606589249554,0.1495036970514911
NCI-H23,6505803,-3.94863940408712,-0.828940034349924
IGR-1,7251185,2.954987144394006,2.7135526197729005
ESS-1,11178236,-5.021714388014341,-3.5278283618218413
COLO 680N,3689413,-1.68743506325492,-0.044581769164135636
MHH-CALL-4,11609586,-1.6264371796669257,1.418452851529283
COR-L279,6918328,-0.1878133066216319,-0.6526559808329653
RS4;11,53495165,-2.599943409315268,-1.5056513037800636
GB-1,5311281,2.0215787410222616,1.9685181501212157
NCI-H2087,44632017,2.2517299506627233,1.503860027770954
RPMI-7951,6252,4.663548083399878,1.3717890521073732
CAMA-1,159324,3.8065405896449263,3.1599272466278334
KYSE-150,5746,3.2731258167419996,0.9784055472269553
OVTOKO,241158,4.780065273335938,4.330684278088089
RT-112,135398516,1.9535223372379136,2.3310408087318613
EFO-27,7326481,5.957065585898912,3.240799507941164
HSC-3,11427553,3.124864958342948,2.7373520056868275
NCI-H1792,11626560,1.7232890457843038,2.1154925685803594
SW1088,11178236,-2.5295662136765475,-3.102397044646255
NCI-H460,54618771,1.6853262233131374,1.4760352009961855
KMRC-20,selumetinib-navitoclax (8-1 mol-mol),4.19466226338092,2.378430075447726
HCC1806,navitoclax-sorafenib (1-1 mol-mol),3.080077913648883,1.525007645115366
ChaGo-K-1,44819697,-1.7321119268385738,-0.4080112196520465
EN,54143018,5.876804748386839,0.5733290958826612
NCI-H1105,15983966,3.897349368899007,-2.343915307720688
BT-549,ISOX-bortezomib (250-1 mol-mol),0.1826356805695565,0.6169767928148316
SK-UT-1,216239,1.4894515561019788,2.6410057485872986
GCT,11175137,0.4598197047734974,2.628737039734147
Panc 10.05,4378219,2.3758207235974846,2.428645501764796
COLO 684,25227462,-3.680314692323438,-0.8646348533578618
G-402,10385095,0.4806633165796566,0.9807993799295842
DAN-G,387447,-4.716826651858295,-4.007791669266405
TE-5,serdemetan-SCH-529074 (1-1 mol-mol),1.0065486309810208,2.015044415272409
TE-5,decitabine-navitoclax (2-1 mol-mol),3.77441291047399,1.854907574003306
SNU-423,selumetinib-decitabine (4-1 mol-mol),4.775321711278399,4.170505863254481
SW1463,11152667,-0.1903484351781526,-0.8702197399816776
KMRC-20,387447,-3.930757262228924,-3.84539190895131
TE 441.T,navitoclax-MST-312 (1-1 mol-mol),0.3966866713301855,0.7862385552244544
JM-1,46191454,-0.7072965876905944,-0.03491488671083614
JURL-MK1,176870,1.492853465593751,2.3405717047704133
SK-MEL-30,53392493,3.1510839908441066,2.5697384030491133
DK-MG,11396600,4.342648785841818,3.9585741091191005
HOP-62,104842,-5.353293882155422,-2.429054828092967
SW1271,46907787,1.639327018501732,2.235977721440434
HuH-1,5328940,1.722585365207462,1.7960991158430932
MDST8,docetaxel-tanespimycin (2-1 mol-mol),-2.250770682375198,-1.3808571318879064
OV56,168312962,-1.539567934645386,2.3814886862115814
Karpas-422,46215462,1.4741959527668254,1.3662005773334136
TE-8,51039095,1.587403986604823,2.795669715680593
KMRC-20,carboplatin-etoposide (40-17 mol-mol),4.439397714943588,3.437723683419926
NCI-H2172,17759555,5.1206120286253425,3.5938651633337537
SH-4,46191454,0.8749804038101657,1.8701065180046696
NCI-H2029,24785538,1.671054264861437,0.5416832876680824
A-549,3025986,-0.3959654579261317,-0.41618485997562277
Rh30,alisertib-navitoclax (2-1 mol-mol),1.2248246049206968,0.35958636601156063
CA46,serdemetan-SCH-529074 (1-1 mol-mol),1.5485076626446956,1.3497194513703825
NCI-H2081,6917907,-5.960779404992594,-5.037372731016917
HSC-4,448949,2.25928901468022,2.2857718309509796
TT2609-C02,216468,4.216226430582752,3.6286221750447614
A-375,262093,2.9970202931790046,3.0212064666726586
SUP-T1,60750,-6.719591275354955,-3.5881339282579643
NCI-H2342,444795,5.031719559259329,4.8572433120576575
SK-LU-1,5287620,-1.9872725293991136,-2.1004048460651696
LOU-NH91,387447,-3.4249375140388247,-3.8346136698520312
HT-144,11178236,-2.6291440399460813,-3.0342165116609023
C2BBe1,11977753,-1.995321380002768,-0.8563968828737335
NCI-H196,46199207,3.4877738394964175,3.120864977596948
HARA [Human squamous cell lung carcinoma],46199207,3.289640650109998,3.172144796854147
MOLT-16,44185566,1.0363349108621565,1.4236651478371452
NCI-H358,10074640,3.517245735397892,3.2344764811504074
Hs 940.T,135398516,2.6018953948372854,2.2486290109881635
OCI-AML-2,2949965,5.457615028037764,2.076187063905579
L-363,46398810,2.1173024966677163,1.9755104655141797
SW1417,JQ-1-navitoclax (2-1 mol-mol),0.104658538150483,1.0369163670323405
TE-8,54626689,4.536608130193031,4.576117439036542
SK-N-DZ,9903786,2.0344840639265787,2.4514502082201104
NCI-H522,44487872,5.4176039717063915,4.562183036331391
8-MG-BA,23725625,4.570310080035856,5.342435874570112
LoVo,119607,4.4096130331744865,5.127394591217815
PaTu 8902,16725315,5.393152185048805,4.277774620253636
OE33,44589607,2.028602004448122,3.1602113018391527
NCI-H196,54649381,4.303776340582988,3.8919952969924765
LP-1,11404337,-1.552804364872206,-0.6474779741266322
NCI-H2228,4705,2.420157544814273,3.4001542873664814
SNU-398,3025986,-1.191856449006476,-1.4240547121990788
NCI-H727,vorinostat-navitoclax (4-1 mol-mol),3.0192408076128823,1.1670727030970036
LCLC-97TM1,selumetinib-navitoclax (8-1 mol-mol),3.8256626967827385,1.598275879516655
SNU-407,969516,2.4899242208464285,2.717846027834634
JHOS-2,46907787,4.960219995115103,2.661587417839817
NCI-H526,3825829,3.586382874927845,3.5666629506690475
T-47D,2858523,3.0238816778804782,3.0867482815114853
LoVo,46191454,2.275591949439888,1.4207861971795852
NCI-H522,25126798,3.91575296607237,3.7540882036410888
U266B1,6917907,-6.6102841277464615,-4.983268742077455
TE-10,3025986,-0.6359083911931487,-0.772161284914022
NCI-H2085,446155,1.0677166543291294,2.6390480312213196
HCC1806,6918736,-1.3781233388978666,-1.2681410932505948
NCI-H2122,piperlongumine-MST-312 (1-1 mol-mol),2.8327906884112046,2.329572286061701
RPMI-7951,2842253,5.693868632906147,5.01778609592161
JeKo-1,5287620,-0.0566730354938802,-2.452893370659437
TE 441.T,71680916,3.746145752189325,3.951121609352857
SK-MEL-1,10127622,-1.1875907450684648,2.04066998153747
COLO 792,135999136,4.1263704306141795,3.751345541593135
OCUM-1,10231331,-2.6467056337525183,1.4787272670462928
NCI-H1568,1242560,2.6554382745340046,3.5038045514402394
NCI-H1623,6918837,-3.3974396350468674,-2.522770974298826
BV-173,42642645,-1.5801319366470357,-0.21273252269173162
YH-13,36314,4.085888552358508,-1.9610023890280328
SR,6918736,-2.326980148199814,-1.9891952528775807
JVM-2,168313047,2.105644256238832,1.762616449279588
RS4;11,44607530,1.0718893811149828,1.135620188594119
NOMO-1,71466445,1.8310961714544176,2.2549830497140637
NCI-H522,71680916,3.6078643166976896,4.367480013500861
CAL-29,6914657,-5.019906976079232,-3.8577292204231703
NALM-6,5311,-0.1882689128384745,0.2847440387205652
MKN7,11717001,4.432562911980092,4.2481348667118795
OCI-M1,25195348,3.658032733941317,2.6545520360163413
MOLT-13,decitabine-carboplatin (1-1 mol-mol),2.1888039214114654,0.46935498100274103
