cell_line_id,drug_id,response,predictions
P12-Ichikawa,26596,-2.168612597742571,-2.9431852765776063
EC-GI-10,984333,-3.051872608344357,0.893328606676975
EPLC-272H,piperlongumine-MST-312 (1-1 mol-mol),1.5737339810671582,1.5740094340043824
MES-SA,9866186,0.9290169733311512,0.606874895279689
JeKo-1,9887053,3.7322509372114014,2.686786912125671
NCI-H2110,doxorubicin-navitoclax (2-1 mol-mol),-2.638354806422936,-1.2518629525015978
Daoy,selumetinib-GDC-0941 (4-1 mol-mol),2.0496212726424914,1.6099736012568864
DBTRG-05MG,selumetinib-navitoclax (8-1 mol-mol),3.4962449153721207,2.7286564330065
MES-SA,9936388,2.5692609882827964,-0.7773993309448005
UM-UC-3,navitoclax-sorafenib (1-1 mol-mol),1.365335670698342,1.8998041407919255
HCC1954,selumetinib-piperlongumine (8-1 mol-mol),2.2426733193071793,3.441076359097618
SaOS-2,72376,-1.862865015628177,-1.891250972210695
KYSE-140,24901704,4.0115836326370955,3.292818739254815
CAL-33,24951314,1.6899725259176115,1.4504773470410786
Panc 10.05,216345,4.359083017393204,4.282057669240463
CHP-212,9887053,1.8136622207304371,3.785813734285104
U266B1,262093,2.320136156024279,2.001314547266476
NCI-H2170,doxorubicin-navitoclax (2-1 mol-mol),-1.3543958062007773,-1.13448262230441
HCT 15,24753719,1.6813989750926222,4.209113640016825
SU-DHL-10,11404337,-3.1168849698273404,-1.1266999711865835
SIG-M5,9866186,-0.469337765591878,0.6532294717836338
786-O,445643,5.266626358607012,3.90271723022658
KYM-1,11364421,-3.8755120502765834,-1.8790222200464586
Mono-Mac-6,285033,-1.982838981659621,-3.312028592022147
OE21,9866186,-0.2003776611728709,0.7744447087732597
NCI-H661,3025944,3.908905198351104,4.251147859958907
AGS,66577038,3.016990223516085,3.0196405433072444
NCI-H1341,25195348,2.892897148639645,3.013970347042233
NCI-H1915,25183872,-1.594925768430462,-0.8549663406988895
Raji,15983966,-4.617791465019002,-4.474949366673394
FTC-133,10127622,5.496386107928154,4.322476202891605
D283 Med,3689413,-5.066385831563446,-0.8756515219685486
MDA-MB-231,54649381,4.253092807097923,4.096308102450375
HARA [Human squamous cell lung carcinoma],ISOX-bortezomib (250-1 mol-mol),0.5382016887520487,0.8915252282362829
HCC1395,135984461,4.308264403922993,4.044214429323662
HCC1937,24901704,3.9753075077372455,3.4835252267239203
RKN,2858523,3.2318364946727653,3.1582008604890253
CAL-54,637858,1.3720795157109595,2.08034281652115
RD,2749,2.7695001076987675,1.9204285377765609
NCI-H2228,637858,3.1749317104999673,2.345315471090144
CA46,46926350,-5.311040218420036,-4.798477598312221
SF268,2742550,4.301402217118159,3.938810756112382
LOU-NH91,71304818,3.9209078908272703,2.6803526191338616
Lu-65,selumetinib-GDC-0941 (4-1 mol-mol),-1.6504739583037105,1.3311955141691
OV-90,selumetinib-vorinostat (8-1 mol-mol),0.8269808058743753,2.2255088707025696
Calu-6,4261,2.6614542113118738,1.888235128868532
LCLC-103H,241158,3.440238106244061,4.043966296328907
BHY,54454,2.8209091917402014,2.466140409831114
KMS-11,9907093,3.3021977267873086,3.3763116296163234
NCI-H929,46174525,3.514748643502036,3.170696827216096
LCLC-97TM1,3503,2.904492448420953,2.339356505155803
HH [Human lymphoma],25183872,-4.251161710153242,-2.2050363393247143
NCI-H929,3825829,4.289333234926349,3.276570682529623
MDA-MB-468,44620216,3.761673814466171,3.9667570194625164
TALL-1 [Human adult T-ALL],5743,1.4196217489037326,-0.5794936880319875
KM12,5351362,1.3474366823800878,1.5208306300468215
G-402,67156097,-0.6050827581838222,-1.5715652679987167
NCI-H1105,216345,3.646195429673662,3.247848033035417
K-562,3081361,1.217245739162405,1.736541056538499
SK-MEL-3,44607531,1.7295390257855068,1.5569558390253908
TYK-nu,44607531,2.0275675200107557,1.814961967624627
LP-1,44493528,4.0079037689618815,4.165842417501976
A-673,2871966,-2.1375369153988597,0.06707444810025091
RKO,24771867,6.323343540042099,0.7178744099414895
MDST8,11497983,4.366208744407351,3.7554625531265757
Daudi,6918638,-1.8107043721369585,-0.959803730403608
NCI-H1975,54619267,3.9921196087581823,3.9759565422615366
VMRC-RCW,24785538,2.7635975621761024,2.1126345994637843
SU-DHL-8,tanespimycin-bortezomib (250-1 mol-mol),-0.6950122900269923,-0.9123691203826211
A-549,1716436,2.5951939484521724,3.1398959376516755
Panc 03.27,448949,2.2004142065371735,2.163830864988738
RCH-ACV,44493952,2.971216444393721,3.0946491391562114
KYSE-140,16736978,2.1763754897707948,1.7538431248789095
Hep 3B2.1-7,73707438,4.515086793447455,4.108144487090476
C2BBe1,2708,7.310620794716233,4.951893152891064
NCI-H522,4477,0.4448521837298123,0.4067781704097916
VCaP,44607531,1.331615696470441,1.2366462758737728
IPC-298,57519531,2.914855913975042,2.6991808257935777
LAMA-84,24772860,-2.739208636177764,-2.3780964585046203
NCI-H211,24785538,0.6658203246447137,0.7038292183046247
SUIT-2,selumetinib-PLX-4032 (8-1 mol-mol),5.091823515387088,3.012411301686868
NCI-H460,11222830,2.8861636193629323,1.8364537100467737
SCC-25,49766530,-2.1571219685765195,-0.46158179325082505
BxPC-3,9911830,2.611582201474507,2.6586799050769967
NCI-H146,16038120,1.7989248875403512,0.6702989249628417
NCI-H28,5738263,2.819150961463538,3.563938138091351
RCH-ACV,24951314,-0.0754853736042561,0.3522767687793253
CA46,5281321,-3.5082232289526663,-2.4075522468031076
TE-11,73707398,1.9159507910668552,1.5586729809661517
SW1088,24753719,4.9947563556598285,4.4089155337952555
TOV-112D,25227462,1.3323175912445546,0.11120685470559524
EKVX,crizotinib-PLX-4032 (2-1 mol-mol),2.581317101995248,2.153564708533703
MDA-MB-157,9884685,1.398372779004129,0.6841832142785428
OCI-AML-5,73707398,0.4979905922815086,1.042100458798232
RS4;11,9911830,1.8582637769181332,1.8579384407222892
NCI-H2029,selumetinib-vorinostat (8-1 mol-mol),2.618172827263168,2.4169809090841907
