cell_line_id,drug_id,response,predictions
HT115,984333,0.4002320848773198,0.4303525247871683
IGR-1,JQ-1-MK-0752 (1-1 mol-mol),0.0432224022116419,1.9562006161567493
TE-1,3062316,0.550914721709061,1.2090707914197845
UM-UC-3,65064,5.20081189901683,4.768403870207433
NCI-H292,9935249,3.8808310590786,3.273956103388177
EKVX,24748573,2.2744575139501344,2.39389578746938
B-CPAP,6610216,4.017338863517876,4.254061607946356
TE-4,16013152,4.906129423274357,4.023115955542155
SNU-449,navitoclax-gemcitabine (1-1 mol-mol),5.117951975418846,-0.9654433590168224
SF268,24775005,3.437973425315998,3.9016766018206765
NCI-H508,3025986,-0.1600526835372885,-0.7278613106134312
NCI-H2172,54618305,4.356498397814067,4.715338058917555
SU-DHL-1,JQ-1-vorinostat (2-1 mol-mol),1.047000957100153,0.7461447062483612
PaTu 8902,selumetinib-navitoclax (8-1 mol-mol),2.7909772109313677,2.0506837979389445
CAL-54,2746,3.3346441526791306,3.171994613903701
ECC12,10127622,5.401151906980483,4.166220087759638
NCI-H211,9929138,5.380776985298909,5.253563467737544
NCI-H522,5287620,-2.19230412457559,-2.453203172113945
NCI-H838,46191454,1.8380071805207052,2.0207221243640454
BHT-101,piperlongumine-MST-312 (1-1 mol-mol),3.5003852868322016,1.8311717931387446
HCC1954,6623618,1.9536664350592945,2.3713426390649075
TOV-21G,9911830,2.632871994542491,2.646996176646739
DU145,19582717,4.079167547325913,4.536846179396351
SNU-449,BRD-K55473186,5.1406225681359174,4.058926061227297
DoHH2,3062316,-4.102144500748695,-0.09027662461892662
OVCAR-8,10231331,5.783202418816481,2.1959968583025655
UO-31,56963564,0.4873946868914756,0.47545244908038603
SF539,16736978,2.0915382548726353,2.0133649953166137
NCI-H1838,44185566,2.308532509397113,2.430383358986924
ECC12,alisertib-navitoclax (2-1 mol-mol),1.5169983142107526,-0.5294773197704564
IA-LM,25262965,-3.1838216959830796,-0.8106795440264715
DU145,104842,-5.7011187916518935,-2.0362304222307412
EFO-27,11977753,-1.8189065225127747,-1.1705745583616205
Panc 10.05,5287620,-1.9091068192222644,-2.0437696129827003
KMS-11,7326481,2.7623413102889085,2.4182884418089445
KNS-62,5746,2.0120703748628608,1.0906484719416119
NCI-H1155,439501,-2.4258947741424572,-2.617099041534079
HCC366,446155,2.507013203557048,2.686829586604881
BHY,3543504,4.27239492877783,4.549555845164585
OVK18,2708,4.094418491305804,3.7772151406188157
NCI-H1915,49766530,3.459700063272212,-0.11746761729565627
HGC-27,44543605,4.098474383739348,3.797108244418532
SKM-1,31703,-4.0248884095114965,-2.346967579223365
RPMI-7951,10302451,2.662563983337758,3.32444946792295
NCI-H2081,104842,-6.196868817242243,-3.770178632733392
G-402,448949,1.435887228002693,1.4179179848165453
NCI-H2009,71466380,3.950405172838994,4.5808973442623735
OCI-M1,135398516,2.2923496181537115,1.5501843923735488
HCC1428,119607,5.616669125283928,5.180332505718594
Daoy,24771867,3.1474812172720625,2.559896432223905
AGS,969516,2.7767421480695473,2.8567098697284616
Daudi,selumetinib-UNC0638 (4-1 mol-mol),2.5339399670169827,2.399954561582811
THP-1,637858,1.002288461822537,0.979092721906817
A-172,2871966,0.6464215461618045,0.7000236385803317
DU4475,5746,-2.860556818974929,0.17045761704772075
