cell_line_id,drug_id,response,predictions
NCI-H1092,51037431,6.3894384839452725,3.0229506516017897
YAPC,16038120,1.926562361021756,0.8553429933700559
GCT,25126798,2.4566925320258797,3.812313487374129
GCT,3081361,1.6922234475015856,2.234282879027817
KMS-12-BM,tanespimycin-bortezomib (250-1 mol-mol),-0.6230177375781689,-0.8894223154464421
RKO,52947716,-6.611161073849914,-1.5030492405144458
EN,11640390,3.4891915249223557,3.2297277373336
U-251MG,10296883,4.141522340635607,4.055291256027472
NCI-H2170,375860,0.3943136214520606,0.6257611409942044
JM-1,11175137,0.9157477453434189,1.610139749924454
SNU-407,31703,-1.0082438644148106,-1.1295647158108555
HPAC,400769,-1.941204804997912,-0.5033879620490246
VCaP,carboplatin-etoposide (40-17 mol-mol),1.571084853715352,1.8368062749812852
LS123,42642645,1.3766242781191698,1.1212870731996845
BT-474,107970,2.4195219689765266,2.141528192381677
GDM-1,44607530,1.6702446957544874,1.2427149529041355
RS4;11,654092,-1.6972495587318472,-1.227941937039054
SK-LU-1,25183872,-0.961168082495074,-0.8260336153782449
SW1088,568763,0.7007246011422348,0.689125260313647
KNS-62,11485656,3.204340501575354,2.3749613996629932
NCI-H146,89183176,1.451528120959232,3.5556763934575533
RMG-I,6438330,0.8788741395076296,2.3473470214385945
SF539,2126,3.755804454049341,4.777739852118976
BT-20,4259181,1.436733914806858,-0.07411754016426299
MeWo,24753719,4.301435629078812,4.304157917453967
RCM-1 [Human rectal adenocarcinoma],7326481,3.471788060157272,3.0801790558372257
769-P,71466445,4.666274253577678,4.3061928846917805
HCC1806,119182,-1.4778099119862225,-0.6602621153974363
786-O,54613361,0.6573437645781268,0.11791396370798303
HL-60,selumetinib-UNC0638 (4-1 mol-mol),-1.506616407421839,2.3231955573647394
KCL-22,637858,1.7963655240899727,0.9819230764394895
MSTO-211H,19582717,3.17062921236116,4.164988995392905
OCI-M1,10127622,4.826612611852515,3.0467892552196743
SNG-M,11626560,1.817058584385788,2.015900245866819
NCI-H441,54618771,2.015817613413058,1.528248822144694
NCI-H69,6918878,1.9450769167430224,2.0406515116236856
SF539,374536,1.1024692735749633,2.5805633106148838
U-251MG,JQ-1-UNC0638 (2-1 mol-mol),2.902874039608064,2.0491604870421622
AU565,613753,3.214352381260741,3.14144647931773
CAL-54,BRD-A02303741-navitoclax (2-1 mol-mol),4.109330437916048,2.319213559539298
VCaP,9911830,1.9599655969154228,2.4394464195736907
U-251MG,9825149,2.3821474088229135,2.261155045067676
Lu-65,24772860,-2.8621529229367417,-1.472404825700668
NCI-H446,135984461,1.479932164265367,3.1062828091385244
SNU-5,31703,-1.454090688772993,-0.8031336512072202
DMS 53,24771867,2.2893106691874308,0.5943608715432022
SK-MEL-24,54618771,0.9964231192757652,1.4973204329905245
Hs 940.T,selumetinib-vorinostat (8-1 mol-mol),3.949639758307315,2.601322634557093
JVM-3,JQ-1-UNC0638 (2-1 mol-mol),-0.3897463797227661,-0.17896517369696682
Karpas-422,25183872,-1.8512729311509144,-2.134156446081739
MSTO-211H,9936388,-4.464575449065994,-0.8972136357389578
SW1463,54143018,1.6932952952144893,0.25237340104338196
Reh,11977753,-2.9349833425514658,-2.3710743903235363
TE-5,3854666,2.975196514311936,2.087287061056325
Namalwa,11396600,2.5581294543218616,2.4959560501810016
NCI-H292,24785538,2.1095024536235374,2.0695523472870607
RMG-I,crizotinib-PLX-4032 (2-1 mol-mol),2.4516417957050463,2.04968359518295
NCI-H810,9907093,4.0547490601520595,3.7546131801063543
ECC10,107985,-2.86450405382575,-3.880167547943803
