cell_line_id,drug_id,response
NCO2,navitoclax-sorafenib (1-1 mol-mol),0.3035982943908881
MOLM-13,104842,-5.846939346357726
SNU-175,3038522,3.643308857974019
SNU-407,erlotinib-PLX-4032 (2-1 mol-mol),3.5252988268766416
SNU-407,24821094,2.9938147552280774
BL-70,5287620,0.2921576937230913
KMS-26,126941,-2.9708714686533195
HGC-27,285033,-4.563381839634632
KMS-26,56946209,-4.890431951784696
SNU-175,11214940,1.2656435961906818
Panc 04.03,9936388,2.385451093408398
NCI-H146,72734382,2.9399655016804114
SW1990,44185566,2.9867132370015037
HGC-27,4096211,0.4833504437276287
HCC1143,11178236,-3.0622306456236728
Panc 04.03,89928392,1.6805018731496522
KMS-26,3025944,3.327670074406969
JHOS-2,409805,4.008405308224089
NCI-H146,119607,3.9951566487227823
KMS-34,selumetinib-JQ-1 (4-1 mol-mol),-0.3341202517618857
SW1990,crizotinib-PLX-4032 (2-1 mol-mol),1.6329799636642304
HCC1143,24772860,-1.4749293698634824
Panc 04.03,104842,-1.0125052126256155
Panc 04.03,46398810,3.688960594211219
BT-16,9826308,1.0101994305740345
NCI-H146,11238147,0.964491846183422
SNU-175,159324,0.7701191527474731
HGC-27,serdemetan-SCH-529074 (1-1 mol-mol),0.8892906783849385
SK-MEL-3,3634881,3.8280106842062303
NCI-H2170,selumetinib-PLX-4032 (8-1 mol-mol),4.780670180677604
NCI-H146,4261,-1.8051480987265105
SNU-175,5328940,-0.4980205733637439
KMS-34,56973724,1.4786505486920305
HCC1143,selumetinib-PLX-4032 (8-1 mol-mol),-0.2774552513051289
Panc 04.03,2949965,2.626604824548014
BL-70,7251185,1.9643723905617416
NCO2,16720766,-1.7446420439566903
SNU-407,11214940,1.875569371955576
KMS-34,11625818,1.686474895939098
SK-MEL-3,25150857,2.405547367105504
HGC-27,72199292,-1.2278690358150604
NCI-H2170,5951923,4.34970432021015
KMS-26,54619267,3.163552019307735
MOLM-16,73707438,4.294416205642855
SNU-407,227681,3.2118887421690956
SNU-840,selumetinib-vorinostat (8-1 mol-mol),2.4340389670643345
NCO2,107970,0.4926308981227985
NCI-H2170,448949,1.4949711218993806
LS123,104842,-2.199016489394463
KMS-26,9825149,-0.2351881005404589
Panc 04.03,2742550,4.347188786942969
NCI-H2170,4096211,2.039848163454017
HGC-27,637858,1.3770669368104775
NCI-H2170,1641662,3.5305605909152105
KMS-34,54618771,-0.7533215739464646
KMS-26,6918837,-7.7614774329727965
SNU-840,66577038,3.496052765005033
NCO2,54618771,-0.1705151191723565
KMS-26,24180719,3.7226536353071857
BL-70,36462,0.1930899985409087
HGC-27,BRD9876-MK-1775 (4-1 mol-mol),0.3479804460187037
SW1990,5278396,4.36316707507952
SK-MEL-3,11228183,5.686289185065266
Panc 04.03,25262965,-1.014076783670677
HGC-27,107970,1.5990120472762
SNU-840,46907787,4.423017532961323
NCI-H146,168313200,1.5894074456272884
SNU-840,25102847,2.8326524028335323
MOLM-13,19582717,1.836192229041244
BL-70,375860,-0.623761093700038
SNU-407,11507802,1.212628502805701
NCI-H146,JQ-1-navitoclax (2-1 mol-mol),-2.878043275810858
SNU-407,52912189,0.3272458057231857
MOLM-13,387447,-5.119095777855545
LS123,51039095,3.751833656563224
BT-16,12001922,1.9603730979247904
NCO2,5311281,1.122869431667234
Panc 04.03,3854666,3.6180263181428622
BL-70,16741245,2.6150723284561694
LS123,42642645,1.3766242781191698
SW1990,462382,0.8888111274221407
HCC1143,24964624,2.836653438175677
KMS-26,637858,-0.2587644829981909
BT-16,selumetinib-GDC-0941 (4-1 mol-mol),1.0815618001864344
SK-MEL-3,3854666,3.3514333338797697
NCO2,2742550,2.371256887035148
LS123,25022340,3.500684755863162
NCO2,3815108,0.944486956694321
SW1990,445091,4.416962817156631
KMS-34,107970,1.9427085752985964
SNU-407,JQ-1-UNC0638 (2-1 mol-mol),0.2681079269065803
NCI-H2170,5281672,5.500302021201778
BT-16,tanespimycin-gemcitabine (1-1 mol-mol),-3.3195352708652957
HGC-27,4788,3.778703887089077
KMS-26,5284373,-1.7552706443496189
BL-70,11626560,1.7888372729982045
LS123,4705,2.777266406946489
NCI-H2170,24978538,1.1395349068107996
SK-MEL-3,5287969,-1.1750352716039536
NCI-H2170,421610,3.8992807133969456
LS123,4788,5.963633681688636
BL-70,24180719,3.1504599403729947
Panc 04.03,246676,4.5210437514033615
BT-16,446155,2.610810231940632
NCO2,24772860,-3.0039448567254095
KMS-26,446155,2.940722770552094
JHOS-2,56946209,-4.0413044427161395
SW1990,16219061,3.467469065240219
BL-70,4578,4.83796972632948
