cell_line_id,drug_id,response,predictions
NALM-6,5282054,2.0752827727418373,2.7453973441269226
SNU-407,selumetinib-JQ-1 (4-1 mol-mol),-1.4031529042241262,1.0451204499118416
UM-UC-3,65064,5.20081189901683,4.7346658758226745
NCI-H2444,135398516,1.6297476899633063,2.3599067751038434
EPLC-272H,piperlongumine-MST-312 (1-1 mol-mol),1.5737339810671582,1.9277193276884548
EN,11640390,3.4891915249223557,2.8994223434196638
SK-LU-1,doxorubicin-navitoclax (2-1 mol-mol),-1.1621439643787228,-1.063675549003589
SK-MEL-5,6918878,1.446817120772073,2.4599259946126013
EPLC-272H,5280436,3.0587816083912704,3.6479171282495684
SNU-407,31703,-1.0082438644148106,-0.8286295569172283
RMG-I,11455910,3.4870876000849704,1.1999295632147111
UM-UC-3,navitoclax-sorafenib (1-1 mol-mol),1.365335670698342,1.9588822636435044
UM-UC-3,44543605,4.331754584190267,4.083651364695259
DU145,19582717,4.079167547325913,4.095550882266761
SK-LU-1,25183872,-0.961168082495074,-0.8073135211333559
OVCAR-8,10231331,5.783202418816481,2.3740962664893233
SK-LU-1,10410894,2.884082843020363,3.367371743921148
SW1088,568763,0.7007246011422348,0.6472065677315848
RMG-I,6438330,0.8788741395076296,1.9685431544898326
NCI-H1435,969516,2.9157892621992705,2.9348434398199315
DB,44607530,1.242051718427733,1.5438955671746257
Hs 940.T,11640390,3.9814121692624216,3.6661380038725206
SK-MEL-1,11640390,4.907415921825892,3.045076307503473
Calu-3,selumetinib-MK-2206 (8-1 mol-mol),1.8093135756955483,2.3016420582407147
NCI-H1435,1750826,-0.1835309562172216,-0.7485107341063469
NCI-H1838,44185566,2.308532509397113,2.663537125302567
769-P,71466445,4.666274253577678,4.236454415411677
OE21,9866186,-0.2003776611728709,1.0486767253413776
EN,44607531,1.5115090755616154,1.2636031472620446
SNU-1,3025986,-1.2758021983317414,-1.3129631330875648
TT,3854666,3.3139239024984586,1.9623148405374036
HCC1806,119182,-1.4778099119862225,-0.4805582148090835
DU145,104842,-5.7011187916518935,-2.606312835965277
NALM-6,71466445,2.5967465437674537,2.0819932291858496
HL-60,doxorubicin-navitoclax (2-1 mol-mol),-2.516149409509295,-2.2611509608023415
Mel JuSo,9915743,2.4580846898357547,1.3416902756400682
HL-60,selumetinib-UNC0638 (4-1 mol-mol),-1.506616407421839,2.3711500203479736
Calu-3,navitoclax-sorafenib (1-1 mol-mol),2.8195441454788126,1.9475627713851211
NCI-H660,57519531,5.796836367779047,1.7628535833411951
CAL-27,36314,3.138272266453644,-0.9382863899098146
HL-60,10302451,4.087381229377661,2.6971512050824464
EPLC-272H,selumetinib-MK-2206 (8-1 mol-mol),-0.4494062143400733,2.313187128136507
TE-15,126941,-2.159611946288151,-2.7790065691263233
TT,421610,4.269587266709857,3.1836998840392794
769-P,carboplatin-etoposide (40-17 mol-mol),4.400631010884218,3.1813752253124328
DU4475,168312962,0.341893446057543,1.4189717239527044
HL-60,decitabine-navitoclax (2-1 mol-mol),1.4119444772956735,-1.4114757675653524
MDA-MB-361,selumetinib-vorinostat (8-1 mol-mol),1.866211608168264,2.1304251120712605
TT,25062766,1.6300580638905515,1.9519741867008542
NALM-6,57330099,4.047483393284192,3.8289688298740105
KMRC-20,44819697,1.1580347805946598,-0.08670008999865449
NALM-6,selumetinib-decitabine (4-1 mol-mol),-2.8882478143779227,0.5708710552192682
SNU-407,SNX-2112-bortezomib (250-1 mol-mol),-1.3156181568385197,-0.8912221282949124
OV7,navitoclax-piperlongumine (1-1 mol-mol),3.4540755353762034,1.7007566655052522
Hs 940.T,25183872,0.5820608238875664,-0.6219700942977578
Hs 940.T,selumetinib-vorinostat (8-1 mol-mol),3.949639758307315,2.5513289753502137
DU145,6918878,5.332800992773371,2.786191401354374
NCI-H1838,135398516,2.9092100081084524,2.0789076345491058
SNU-407,11485656,1.7989255802763466,2.0969526467440303
U-118MG,65064,4.643271862416724,4.720021049986086
769-P,crizotinib-PLX-4032 (2-1 mol-mol),2.820369688893342,2.1951233654182705
NCI-H660,JQ-1-navitoclax (2-1 mol-mol),-2.0448681061106515,-0.09013080230485442
MDA-MB-361,docetaxel-tanespimycin (2-1 mol-mol),-2.7917449496485354,-3.2901309157973104
DU4475,5746,-2.860556818974929,0.4435951129885533
NCI-H929,46174525,3.514748643502036,3.2834095572653403
NCI-H929,3825829,4.289333234926349,3.182043585552569
COLO 678,11175137,3.496631545186363,2.4423298104566724
KATO III,5479543,3.4729574009190274,3.568452600883022
SNU-1,44819697,-2.0241028085295016,-0.2022990402842937
SK-MEL-5,241158,4.170979949638567,3.7520484394016234
Mel JuSo,sirolimus-bortezomib (250-1 mol-mol),1.422716190739553,0.9187182211789545
KM12,5351362,1.3474366823800878,1.6250750399770972
RMG-I,crizotinib-PLX-4032 (2-1 mol-mol),2.4516417957050463,1.8570028748807186
Mel JuSo,409805,4.551755026005568,4.835719701090474
OVCAR-8,46224516,5.7120339301252345,2.528564262796708
DU4475,9927531,3.2558531780718507,4.333794576579965
SK-MEL-1,24772860,-1.586354225256687,-2.162959761115002
EPLC-272H,119607,4.376039185165299,5.4144831673667815
8505C,11625818,5.5061252845131134,4.475614279726741
NALM-6,49836020,4.594148282336944,1.6887158366630286
Hs 940.T,11404337,-0.6222132136822929,-0.11970265125411876
NCI-H1975,54619267,3.9921196087581823,4.177709670520781
VMRC-RCW,24785538,2.7635975621761024,1.8700550462483048
769-P,637858,2.2738014282368324,2.3079726201098527
TE-6,135411,1.1786200606916124,0.7026998380320122
U-118MG,15547703,3.972544129520171,3.3436441549077056
RMG-I,decitabine-navitoclax (2-1 mol-mol),0.3640530917254455,1.907727468852001
SNU-1,135421197,1.7958722609417297,1.9907867019361314
KMRC-20,12003241,-0.2043728031762648,-0.7695991758890313
HCC1806,JQ-1-UNC0638 (2-1 mol-mol),1.9982241267395784,1.7050671069575913
SNU-407,65064,4.53452279558876,4.737801000659346
KATO III,selumetinib-UNC0638 (4-1 mol-mol),4.294274768861241,2.6972523436828606
C2BBe1,2708,7.310620794716233,4.880035295633415
C2BBe1,5291,4.034901255238645,3.698769395230684
KATO III,tretinoin-navitoclax (4-1 mol-mol),6.356282145249833,2.0676769666860313
8505C,2733487,6.305225630691366,6.26175380095405
SW1088,11178236,-2.5295662136765475,-3.1925952243516185
UM-UC-3,54613361,0.5283207743095143,-0.16326057780912598
SW1088,119182,2.2811967850571824,-0.30129696702999986
DU145,44185566,3.1517399186243455,2.456086098102885
KMRC-20,71466380,5.209336168619487,4.477063077074437
L-363,2746,2.0484035065398007,1.8067563051450346
Mel JuSo,44185566,2.92755151292371,2.7916235982667184
KMRC-20,selumetinib-navitoclax (8-1 mol-mol),4.19466226338092,2.2274933434231223
HCC1806,navitoclax-sorafenib (1-1 mol-mol),3.080077913648883,1.4017437466278244
DU145,5460769,5.167808415466422,2.8911193377879645
SW1088,24753719,4.9947563556598285,4.509098631607302
EN,54143018,5.876804748386839,0.5639894300621406
8505C,6610355,3.644148528088613,4.517306283875315
VMRC-RCW,5278396,3.4311872119179534,3.6556013243200884
EN,53495165,2.7892945964496736,-0.724914877644146
DU145,SNX-2112-bortezomib (250-1 mol-mol),-0.5761478818202266,-0.9805624107000495
Hs 940.T,5329102,0.8519403314906819,2.0729474969417354
NCI-H1651,675434,4.364425328897825,4.5518525226084146
KMRC-20,387447,-3.930757262228924,-3.9927787311022898
SNU-1,11640390,2.8350260144570867,3.0676403989205925
L-363,387447,-5.107294671134819,-4.860442840561326
C2BBe1,tanespimycin-bortezomib (250-1 mol-mol),0.2943844142837441,-0.8033824653132683
TT,49793307,-2.4651357064779584,-3.217049832211621
DK-MG,11396600,4.342648785841818,3.7550484709834775
NCI-H1651,24964624,4.2207598677775,2.5595942430383283
SNU-1,6918638,0.043682815737195,0.1896905604479794
MDA-MB-361,51039095,3.727391155984073,2.5102300677212552
OVCAR-8,5281321,1.8451998466970152,-1.0018274460237284
KM12,10113978,4.152796588125366,3.168607091703906
L-363,1641662,3.512450434756671,2.8362267259316236
HCC1806,docetaxel-tanespimycin (2-1 mol-mol),-6.9400787842502,-2.097951512531576
HuH-1,5328940,1.722585365207462,1.7440091302310297
TT,654092,0.2859680463833356,-0.16329804931446634
HL-60,23635314,-4.128458467591936,-3.1945792846854526
NCI-H929,5951923,6.150668957534198,3.0745793708915112
OV7,9915743,1.7839177837721256,1.0078678728269168
KM12,9903786,1.2751766913602836,3.092906522028905
TE-15,9887053,4.0849522615234735,4.112414824226437
KMRC-20,carboplatin-etoposide (40-17 mol-mol),4.439397714943588,3.030907863951766
CAL-27,6917907,-5.855845020676867,-5.024221180492995
MDA-MB-361,5494449,3.8467113061176894,2.7041151120394544
NCI-H1838,5311,1.2289838661395842,1.464882695382429
KM12,24964624,2.929262253166023,2.393395466125853
OE21,navitoclax-piperlongumine (1-1 mol-mol),3.383148476178937,1.0716580698687956
NCI-H1651,9866186,0.1521633792838485,1.040409639442746
NCI-H747,44589607,2.380976469449295,3.010877598789459
EN,409805,3.3343826376053154,4.122018609039822
HCC1806,sirolimus-bortezomib (250-1 mol-mol),1.669162775720282,0.9653719881495068
L-363,72193861,1.076438560342556,0.27612486764904626
L-363,11612883,1.6864876330962797,1.9218592757700992
SK-LU-1,5287620,-1.9872725293991136,-1.8135628064321918
Hs 940.T,54618771,0.7106983337265675,1.4762880573893682
HCC1806,16722836,2.142355594781537,1.8900604083067578
Rh18,4096211,3.5139907274650986,2.1279717257535586
C2BBe1,11977753,-1.995321380002768,-0.6982993209219193
SK-MEL-1,6438330,2.85630766530856,2.0851758590359157
CAL-27,24964624,2.9971193946119414,2.5545207011834843
CAL-27,5311,1.7489027492218396,1.6041936115339428
TE-15,2828334,6.064569260089426,6.266279669389754
Hs 940.T,135398516,2.6018953948372854,2.4224330844843704
L-363,46398810,2.1173024966677163,1.8328023024066566
NCI-H2023,25150857,2.728566511647162,2.599451078898903
SK-LU-1,10302451,0.6542414788556885,3.0393544916463133
769-P,6438330,3.0936417577496065,2.495179669133774
NCI-H1975,navitoclax-birinapant (1-1 mol-mol),-4.181403688264627,1.628338144226846
Rh18,56946209,-3.3359253382027574,-3.7630152838182753
COLO 678,24771867,4.853821302552722,2.3157368708190886
KATO III,54618164,4.165114309874091,4.1315557734516934
NALM-6,navitoclax-piperlongumine (1-1 mol-mol),-1.487903783874513,-0.3449889137433473
TT,25150857,2.3996200800546874,2.119179548208016
HuH-1,71466578,4.63251841987229,4.4473841767793605
TE-15,12003241,-1.6215722433150963,-1.0650374846188944
DB,3825829,1.8965329067227965,3.3550559490410516
OE21,135984461,4.867121216346128,3.7279308673291798
NCI-H747,selumetinib-JQ-1 (4-1 mol-mol),-2.0784828379342275,1.6407796852198502
SW1088,10385095,1.7671822687646943,1.3627334843578724
OAW42,24901704,4.087174271461636,3.353235323388395
SNU-407,969516,2.4899242208464285,2.952431228812166
Rh18,2828334,6.219003150717399,6.194979117306913
NCI-H1651,9936388,-1.76189250621897,-0.8257027543306121
UM-UC-3,135398516,2.7575565814404936,2.52968621280001
U-118MG,12003241,-0.1852675851464418,-1.1619872467753418
CAL-27,tanespimycin-gemcitabine (1-1 mol-mol),-1.1777030096281744,-0.7128786809231502
OAW42,5351362,1.116523998911409,1.6926711668525707
OAW42,151289,1.5068907411227557,1.2519250007366618
Hs 940.T,400769,0.2023763863458245,-0.36182941534766677
SK-N-AS,25105715,3.645763781041004,3.4165294909474038
Rh18,675434,4.490231817246311,4.575630818870219
HL-60,25150857,1.6850229266922756,1.7301299309501466
HCC1806,54618771,-0.2864222176978986,1.6246140723626967
DU145,navitoclax-PLX-4032 (1-1 mol-mol),3.4629343975990174,2.673701533239559
DU4475,52947716,1.1601220502675895,-1.7991219025048695
SK-LU-1,53232,2.8141083803888463,2.597655984323247
HCC1806,6918736,-1.3781233388978666,-1.2738749625674144
NCI-H1651,10302451,3.925825953548281,3.27388503153604
KMRC-20,148198,-1.1031106323256945,-3.0853291619815906
C2BBe1,5351362,1.1554322640485657,1.6582066786848595
NCI-H2444,5280436,4.438803675968135,3.5447592012749167
NCI-H747,vorinostat-navitoclax (4-1 mol-mol),0.9393190742005554,1.3578241092380567
DU145,9915743,3.139044524773344,1.0326029836449697
SK-MEL-1,10127622,-1.1875907450684648,3.459775048868656
OAW42,selumetinib-UNC0638 (4-1 mol-mol),4.767658389208469,3.322463672409183
NCI-H2023,15983966,0.3005126520392797,-1.7025219981358677
DK-MG,56946209,-4.721539389726653,-3.7432415466142173
NCI-H929,sirolimus-bortezomib (250-1 mol-mol),-3.8848205267511817,-1.2491358011317346
NCI-H2023,JQ-1-vorinostat (2-1 mol-mol),2.5691555549671583,1.0969531597198252
KATO III,25102847,-0.885497610596194,2.5133777648900026
769-P,JQ-1-navitoclax (2-1 mol-mol),0.0584540209460214,0.9824080327306219
KM12,11213558,-0.3345409327718993,1.3608813197141811
KATO III,11609586,3.2536569903955335,2.659026799195439
SK-N-AS,2729026,2.713089087181556,2.734670879325569
DU4475,44607531,0.9470805995794892,1.4803113662967524
NCI-H747,44607531,1.176745479185047,1.6532959532043285
SK-MEL-5,tanespimycin-bortezomib (250-1 mol-mol),1.5988116818939204,-0.4032174661433369
OV7,104842,-4.449468887139709,-2.8133336254616967
NALM-6,5311,-0.1882689128384745,0.31802579680336973
NALM-6,2749,-0.3373211419541939,0.8138669261357674
NCI-H2444,5470400,-0.1379196889472174,-0.16865308250386907
NCI-H2023,6505803,-0.0935545329611447,-0.653517908885437
OE21,6438330,2.9063571168826834,2.113335702515225
HuH-1,9935249,3.147472490702491,2.9989911185559275
NCI-H1435,tanespimycin-bortezomib (250-1 mol-mol),-3.816394464229111,-0.6984235555502056
TE-6,89928392,2.350872741603033,1.5729478133184736
DU4475,44819697,-4.331332630486289,-0.8343327460076287
NCI-H747,5280436,3.22972286837353,3.487541871654019
NCI-H1838,44259,0.5144346282578617,0.7255337405373199
HL-60,9911463,4.3879479306105535,3.226742353889728
NCI-H660,navitoclax-birinapant (1-1 mol-mol),-2.672399900566699,-0.02364964772190616
SNU-1,11717001,4.10954466760125,3.8026376757024654
769-P,navitoclax-MST-312 (1-1 mol-mol),1.8961884775142743,1.084889661853437
DK-MG,4917,3.715609336430529,2.895323060783403
SK-MEL-1,123631,2.331202925626899,2.384554732885184
NCI-H1838,409805,4.710230209082149,4.926757164422817
NCI-H747,9907093,3.903007992453148,4.371435951988956
SNU-407,71466578,4.497687442203249,4.357821158967575
8505C,44607531,1.606460820408501,1.7844074316953822
8505C,409805,5.335927763220102,4.922084494874014
OVCAR-8,6918328,0.4118841639941155,0.2525160641828069
SNU-407,JQ-1-navitoclax (2-1 mol-mol),0.1910233232199689,0.9118789005013977
KATO III,9935249,3.1862227458693475,2.749936562770893
C2BBe1,11626560,1.444829808970764,1.9076628520594807
NCI-H929,selumetinib-PLX-4032 (8-1 mol-mol),3.606448116077345,3.3110924729715485
NCI-H747,15953870,2.641660850974131,3.7778354065568123
DU145,31703,-0.2291438696174476,-0.48705828314073124
SK-MEL-5,119182,-0.6540271157928708,-0.9389083044174836
UM-UC-3,salermide-PLX-4032 (12-1 mol-mol),5.188583486403128,4.838462235152581
NCI-H747,10410894,3.480109393688104,3.410479624763958
SNU-1,4521392,4.197092771839123,4.176555097262448
NCI-H1651,11178236,-4.95482372448992,-3.2533899522339347
SK-LU-1,54618771,0.3237862890103595,1.3627510097165165
L-363,73707398,0.3951176028003356,0.49914615524928607
U-118MG,676352,1.859933990950156,2.1185449306535613
OVCAR-8,52912189,3.4798331526690967,2.1020803928493224
COLO 678,selumetinib-MK-2206 (8-1 mol-mol),0.1908270850864586,1.9184621637076686
L-363,16013152,4.2906066084870895,3.339007227134315
TE-6,10302451,0.423575511897082,3.121365201347607
L-363,26596,-1.5549208071756957,-2.388467241152984
CAL-27,12001922,2.212988544461775,2.1005005673034405
OAW42,241158,4.137379643985406,3.951458444207219
EPLC-272H,36462,1.6704265037574937,2.5546493322934882
Rh18,9840324,5.82581714269181,5.854322203546095
OE21,11626560,1.5106981785877758,1.9395317467807647
DU4475,9936388,-6.520654557034823,-1.3523336222349487
NALM-6,24771867,-3.636827932093219,-1.50263208598701
HCC1806,BRD-K03911514,4.511250473484823,3.8184869307957836
U-118MG,44566777,1.1211876597925492,0.3360971591352784
OE21,9826308,0.6399815117118636,0.8323348353251084
Calu-3,168313047,2.095378218056851,2.5796277656243736
NALM-6,navitoclax-pluripotin (1-1 mol-mol),-1.5816177334009076,-2.2873201249797974
NCI-H1838,36462,1.5494898748578776,2.245787131319464
SK-N-AS,24901704,3.6341490648566546,3.088054165811406
EPLC-272H,7326481,2.7267069571079814,2.9839696640031974
C2BBe1,9907093,3.7382010606117304,4.151731875065895
KATO III,3634881,3.779561751893625,3.481378280512374
DB,24964624,2.267689547013614,1.1294041971424493
SNU-1,selumetinib-MK-2206 (8-1 mol-mol),1.362246479737386,1.793204146839044
769-P,387447,-4.283738237757274,-4.226041527501698
Rh18,44202524,4.989733397647191,2.5693200942295817
CAL-27,11364421,-5.749053247356869,-1.5281591733356863
NCI-H1838,49793307,-3.5888770847962235,-2.2204236498845598
Rh18,crizotinib-PLX-4032 (2-1 mol-mol),1.4440956868754162,1.8755047670760092
NCI-H1651,702558,5.638588380195612,5.392429184044879
DK-MG,25102847,1.1140107377264,2.6695732545079314
SW1088,4096211,2.696714108380476,2.284306156892557
EN,676352,1.6092997462100636,1.8912218797951386
NCI-H929,6852167,0.2588908385559714,1.563923360921029
VMRC-RCW,11964036,1.6293322657701197,1.6793244065191117
SW1088,selumetinib-MK-2206 (8-1 mol-mol),3.168004929191279,2.327197691459714
SK-MEL-1,2733526,2.8314406365269047,3.369718085501359
NCI-H929,JQ-1-vorinostat (2-1 mol-mol),-1.9493300173988888,-0.6075418032310472
NCI-H2444,5282054,3.9102219965668543,3.8755213858669264
CAL-27,208908,-0.702099004774092,2.0861868228882896
TE-15,JQ-1-vorinostat (2-1 mol-mol),-1.090745465541189,1.1136267251879743
SW1088,11964036,2.534376108164449,1.6479420689951554
8505C,24180125,3.3007997702973797,3.1886802834745596
769-P,5287620,-2.950515345662984,-1.8832328135882035
HuH-1,119607,5.887449020476765,5.168123408112162
