cell_line_id,drug_id,response,predictions
SCC-4,45279963,4.047294814982112,3.851809479892444
LS513,11656518,2.1849440824913686,1.556686587056069
EC-GI-10,984333,-3.051872608344357,1.104700095123976
KALS-1,25102847,3.196145388858035,2.660103226488511
HSC-2,9926054,1.7452128350759892,1.9401899649915912
KMS-12-BM,tanespimycin-bortezomib (250-1 mol-mol),-0.6230177375781689,-0.27010681982846185
COR-L88,navitoclax-pluripotin (1-1 mol-mol),-1.5949102346497075,-0.9791902504431971
Namalwa,serdemetan-SCH-529074 (1-1 mol-mol),0.9967824467026186,1.5611470409567323
HDLM-2,135999136,4.831194178567747,3.0458344129081754
SK-N-FI,9903786,1.217997719739724,2.614839768960775
EJM,46199207,3.0615007754696095,2.897634122481614
KALS-1,2841722,4.620534945057791,4.498574058931545
NCI-H23,23635314,-5.442723917738421,-1.556147134710461
HCC366,148198,-3.0667828762214344,-3.0444541071388267
U-251MG,10296883,4.141522340635607,4.016648692802999
ECC12,10127622,5.401151906980483,3.3863216435234667
NCI-H211,9929138,5.380776985298909,5.205865733993902
A-549,JQ-1-navitoclax (2-1 mol-mol),0.8955276782624513,1.2338078103882857
CL-11,9823820,4.2706685053352125,4.14995325862775
LS123,42642645,1.3766242781191698,0.9417182957187813
ChaGo-K-1,72193861,1.1879509711321792,1.6565326274395067
KMS-12-BM,327653,2.270237785805321,2.748256521407188
DoHH2,3062316,-4.102144500748695,0.9470674582664097
NCI-H23,11178236,-7.211738567035737,-3.1549002489143705
ECC12,135440466,2.566365666133988,2.162490824648741
647V,11626560,1.4953124567230809,2.0238633969709205
KYSE-140,2874250,5.180554173856093,4.791869165231701
KYSE-140,24901704,4.0115836326370955,3.371720007587338
Panc 10.05,216345,4.359083017393204,4.165413024937623
MeWo,24753719,4.301435629078812,4.191625244419491
ECC12,alisertib-navitoclax (2-1 mol-mol),1.5169983142107526,0.0011108360967404581
KYM-1,11364421,-3.8755120502765834,-2.370829046894495
HCC366,BRD-K27188169-navitoclax (2-1 mol-mol),3.586818183472054,2.3327348588074472
CFPAC-1,5280436,5.6589395235026805,3.3574963607399946
KYSE-180,9903786,3.667884143051944,3.054745041507425
COR-L88,decitabine-navitoclax (2-1 mol-mol),-1.295316509994457,0.16696937241967472
MDA-MB-231,54649381,4.253092807097923,3.9337196548728763
SCC-4,387447,-3.782373095512828,-4.2228824709717285
KMS-11,44607530,1.435934660173674,1.5590378146402717
KYSE-180,68056272,3.810471876524393,3.788628366524065
Panc 10.05,5287620,-1.9091068192222644,-1.677986568928957
KMS-11,7326481,2.7623413102889085,2.499868874995257
A-549,969516,4.069131112160555,3.1374786425065495
DoHH2,BRD-K27188169-navitoclax (2-1 mol-mol),-1.5664711574800654,0.4625530297859806
EC-GI-10,327653,3.618269807161223,3.232795631418099
A-549,carboplatin-UNC0638 (2-1 mol-mol),3.4182683209917206,3.476244394246662
NCI-H1155,439501,-2.4258947741424572,-2.4932369657315534
HCC366,446155,2.507013203557048,2.5859883457509794
SK-UT-1,24785538,2.9370151695629985,1.6022341855778395
CL-11,56949517,3.8274125444618057,4.495368446946646
NUGC-3,969516,2.587643924086733,2.9213339319034453
U-251MG,JQ-1-UNC0638 (2-1 mol-mol),2.902874039608064,2.1021388337110896
SCC-4,navitoclax-piperlongumine (1-1 mol-mol),-1.6662338579926064,1.9747231738586069
SK-N-FI,selumetinib-navitoclax (8-1 mol-mol),0.8531723664973885,1.5933251465621558
U-251MG,9825149,2.3821474088229135,2.19693315734278
U-251MG,72193861,3.1701073805444255,2.1344952033295947
KMS-12-BM,387447,-5.588552036556516,-4.914034935342263
LS123,2828334,6.0687324293966505,6.151145352084144
G-292 clone A141B1,2949965,2.655663532072229,2.868076540378096
GI-1,462382,0.1577419766212177,0.6441998115255341
G-292 clone A141B1,24797083,1.8893174535467003,1.228639562006826
NCI-H23,57330099,4.355052858438965,4.0897294016508265
LS513,6623618,2.417819447108069,1.9404631259412
ECC12,53232,1.5552546822484894,2.619352469912927
KMS-11,9907093,3.3021977267873086,3.9694710569823446
KMS-11,46191454,-1.0735350342493668,0.25572558360640424
KMS-11,448949,1.9264445941504005,1.5089208259878024
647V,45279963,3.7922469722249166,3.9216790237029335
NCI-H28,11485656,1.9192630984441017,2.4972670588622936
Namalwa,11396600,2.5581294543218616,2.9957364718560844
DoHH2,73707398,-1.1852671026116226,0.3872197345320686
