cell_line_id,drug_id,response,predictions
G-402,56646779,4.480997332037086,2.458633194445984
UACC-257,UNC0638-navitoclax (1-1 mol-mol),3.0893651600544096,1.5652002133363336
OV56,25150857,3.1812917286397235,2.4463358718046235
SUP-M2,11228183,1.4312436466104836,0.8214133120365197
NCI-H2110,71466578,5.140572162086394,4.575125769419818
OVK18,11427553,3.63610966472945,1.4793060765924255
KYSE-150,89183176,4.456208856606086,4.52514364799661
DBTRG-05MG,409805,5.910721068124035,4.885276801199261
NCI-H2110,doxorubicin-navitoclax (2-1 mol-mol),-2.638354806422936,-0.7949200903928906
DBTRG-05MG,selumetinib-navitoclax (8-1 mol-mol),3.4962449153721207,2.526993520627423
EM-2,638278,2.909773103124752,2.7403261697200265
PSN1,11497983,4.375113595289177,4.304226321562548
GDM-1,44607530,1.6702446957544874,1.2776184509644033
RS4;11,654092,-1.6972495587318472,-0.9884681786729322
PSN1,11175137,2.8909846176365592,2.911210326331257
OV-90,12003241,-0.4315626967505086,-1.118583032428056
HCT 15,24753719,1.6813989750926222,4.230691054532505
PF-382,1716436,4.358638458244471,2.5059728493163487
SU-DHL-10,11404337,-3.1168849698273404,-1.136651213959267
NCI-N87,11683005,3.6426598339920297,2.9218485574281003
AGS,66577038,3.016990223516085,2.986280913200645
NCI-H647,11178236,-3.045494047774129,-3.0377403876031988
OAW28,serdemetan-SCH-529074 (1-1 mol-mol),2.2159278934374416,2.0473437960729335
RL95-2,11178236,-2.9911312213647463,-3.2465862199062974
AsPC-1,10231331,1.7826677656602696,1.8390525989232367
NCI-H647,71304818,2.1232430442903008,2.574830704689909
OCUM-1,16736978,-0.4431939341683101,1.3794838361966615
HCC1395,135984461,4.308264403922993,4.217274337783627
Calu-6,carboplatin-etoposide (40-17 mol-mol),4.272566305251629,3.0678883427243857
GDM-1,65064,5.217691035753028,3.786362978426504
OVK18,2708,4.094418491305804,3.6387637009484814
NCI-H2228,637858,3.1749317104999673,2.1264022451091513
UACC-257,148198,-2.410232304331187,-3.112862121544197
AGS,9907093,4.566284177615557,4.110448361939987
RPMI-8402,12003241,-0.4088888603650127,-1.3248687530049983
SKM-1,31703,-4.0248884095114965,-2.415246592052937
OV-90,selumetinib-vorinostat (8-1 mol-mol),0.8269808058743753,2.5999234324346556
G-402,448949,1.435887228002693,1.548119935134155
UACC-257,11222830,1.5763535230946906,1.7310507224317129
Calu-6,4261,2.6614542113118738,1.8791480619114813
AGS,969516,2.7767421480695473,2.657974884842397
HCC1395,11364421,-4.961149723078427,-1.7878152506924265
CML-T1,3011155,1.2837041284349135,2.353269052685237
HT,54613361,-1.5351523898857753,-0.9641870262450162
GDM-1,doxorubicin-navitoclax (2-1 mol-mol),-1.5504824187642812,-2.4966068078415318
DBTRG-05MG,11964036,1.4947333604845077,1.5918825755040027
SU-DHL-10,26596,-1.8221428143230487,-2.455198614552338
MDA-MB-468,44620216,3.761673814466171,4.003641354546279
Reh,11977753,-2.9349833425514658,-2.5857240882365202
HCT 15,11222830,1.67720609086181,1.6020811324079904
MOLT-16,3011155,4.234947766729468,2.255110851456515
RPMI-8402,selumetinib-GDC-0941 (4-1 mol-mol),2.2206105962068645,0.8967767033653472
G-402,67156097,-0.6050827581838222,-1.9307137289989016
SW1417,12001922,2.008835145968964,1.9225615428686544
EM-2,11175137,-0.0823473660124878,1.6934764534700317
Calu-6,156422,5.080545422567965,3.918233092919886
LP-1,44493528,4.0079037689618815,4.15874537306485
OAW28,24901704,3.441244042276163,3.3839207695506897
SU-DHL-10,52912189,-0.1679130511490421,0.09422993858776257
SUP-M2,9823820,3.605308635423522,3.00506219175123
COR-L279,6918328,-0.1878133066216319,-0.8684080236707462
RS4;11,53495165,-2.599943409315268,-1.8005471030670717
RPMI-8402,2945648,2.8169144460713498,2.3009251948759255
AsPC-1,11228183,2.8237254667802474,2.2008698020143456
KYSE-150,5746,3.2731258167419996,1.2384181113125328
AsPC-1,374536,-1.7506249493921369,2.2388415072237646
OAW28,409805,4.888216855585461,4.883093063355149
RPMI-8402,serdemetan-SCH-529074 (1-1 mol-mol),2.043577692131592,1.3235533761635943
OAW28,10184653,1.1706980363621209,1.1064418341537208
NCI-H647,10127622,4.9135668272365605,3.827896561576336
SKM-1,crizotinib-PLX-4032 (2-1 mol-mol),0.9277132426054632,0.8260966411877214
OV56,56649450,4.314654620473665,3.605316711468137
