cell_line_id,drug_id,response,predictions
HT115,984333,0.4002320848773198,0.9487097228940945
ECC10,56973724,1.9827753072040135,1.9528864331561762
SIG-M5,46926350,-5.121747869995948,-4.079869746492797
TE-5,54678924,1.5236248369971253,2.367199958582302
MES-SA,9866186,0.9290169733311512,0.7383830716152003
JeKo-1,9887053,3.7322509372114014,2.951771831171398
LAMA-84,25262965,-2.2297576749162658,-2.4154898120786314
TE-5,100016,6.463093527046919,6.1591515573062505
MES-SA,9936388,2.5692609882827964,-1.2610758930110963
HT115,15953870,3.427136718543439,3.175238508537782
MHH-CALL-4,SNX-2112-bortezomib (250-1 mol-mol),-2.3571867413235714,-2.5927652594164665
KCL-22,31703,-1.5309131877847932,-2.5822749644074374
TE-11,5113032,4.532325102566281,4.956377262652745
A-375,6852167,3.704250523230319,2.902590711769555
KNS-62,11485656,3.204340501575354,2.318353107374222
MES-SA,JQ-1-vorinostat (2-1 mol-mol),1.1576177653860995,1.0042413962797772
MES-SA,462382,-0.1633534537116309,0.6904617001389296
CAL-33,24951314,1.6899725259176115,1.5647633839428545
MDA-MB-415,6917907,2.958069882684443,-4.933716207317032
RPMI-7951,26596,-1.730558618097036,-0.9760471464685981
SW620,10113978,2.1371202530737974,3.134447314912334
697,10113978,1.2215533451799487,2.360765323123755
SIG-M5,9866186,-0.469337765591878,0.4516453715924575
GB-1,72376,-1.8437115420113963,-1.6345524179600335
L-540,53325874,5.141925216482491,3.377258177984474
YH-13,216345,4.472180809621783,4.07002474810652
TE-10,44607531,1.5039143378496076,1.6369848595468581
KCL-22,637858,1.7963655240899727,1.0626809125407581
KNS-62,5746,2.0120703748628608,1.3207716788045423
NCI-H69,6918878,1.9450769167430224,2.5337452311273525
AU565,44620216,3.755834453350393,3.7734596783686896
AU565,613753,3.214352381260741,3.067790808862354
Rh30,568763,0.0447634760099069,0.5108661488428385
KNS-62,UNC0638-navitoclax (1-1 mol-mol),3.437270318122968,1.5625019126745077
IPC-298,44819697,-0.2041932793061016,-0.07533377589010777
BV-173,vorinostat-carboplatin (1-1 mol-mol),1.878462476708255,1.7569506105227344
SJSA-1,135440466,1.4837913876736797,1.8739295677730643
AU565,11609586,0.8886557909894768,2.937543706955866
RPMI-7951,10302451,2.662563983337758,3.4199140836412196
SK-MEL-24,54618771,0.9964231192757652,1.3878966272211883
GB-1,selumetinib-vorinostat (8-1 mol-mol),3.3033356812645,2.490044639210142
TE-11,1566236,3.9613648784907625,2.607955038274195
Karpas-422,25183872,-1.8512729311509144,-1.7778325390619996
LCLC-103H,241158,3.440238106244061,3.902925782211046
KCL-22,selumetinib-UNC0638 (4-1 mol-mol),3.126709516806407,2.3016854869042502
HT-144,44462760,-4.521822585013576,3.7408066236348207
CCK-81,57519531,1.4442507940377596,2.2160786174420304
CAL-33,2828334,6.663771268726494,6.32450019928645
CCK-81,54619267,3.070406547167575,3.8497843487766503
OVCAR-4,969516,2.645459289279924,3.013856137249237
AU565,JQ-1-UNC0638 (2-1 mol-mol),2.17780253884304,1.1371838487950376
TE-5,3854666,2.975196514311936,2.246002151273993
JeKo-1,6252,-3.1817220732160414,-1.0057207872195684
KNS-62,9936388,2.361337776362267,-1.6668135300643414
ECC10,107985,-2.86450405382575,-3.7500767685505445
