cell_line_id,drug_id,response,predictions
SCC-4,45279963,4.047294814982112,3.7480024978852247
LS513,11656518,2.1849440824913686,1.7161436403878594
EC-GI-10,984333,-3.051872608344357,1.000347900463785
KALS-1,25102847,3.196145388858035,2.6524386876841364
HSC-2,9926054,1.7452128350759892,1.787325743346374
KMS-12-BM,tanespimycin-bortezomib (250-1 mol-mol),-0.6230177375781689,-0.19646520357238356
COR-L88,navitoclax-pluripotin (1-1 mol-mol),-1.5949102346497075,-0.9799608307822103
Namalwa,serdemetan-SCH-529074 (1-1 mol-mol),0.9967824467026186,1.5190167843021831
HDLM-2,135999136,4.831194178567747,3.835598550429933
SK-N-FI,9903786,1.217997719739724,2.711749827179824
EJM,46199207,3.0615007754696095,3.0952833058409026
KALS-1,2841722,4.620534945057791,4.255288311784966
NCI-H23,23635314,-5.442723917738421,-2.033036727176252
HCC366,148198,-3.0667828762214344,-3.5382072208991304
U-251MG,10296883,4.141522340635607,3.862259441432444
ECC12,10127622,5.401151906980483,3.6036756659245874
NCI-H211,9929138,5.380776985298909,5.0794237140190965
A-549,JQ-1-navitoclax (2-1 mol-mol),0.8955276782624513,1.056589763929274
CL-11,9823820,4.2706685053352125,3.905560962630494
LS123,42642645,1.3766242781191698,0.6228905031663893
ChaGo-K-1,72193861,1.1879509711321792,1.431792791920787
KMS-12-BM,327653,2.270237785805321,3.034115848665985
DoHH2,3062316,-4.102144500748695,0.9180832158073226
NCI-H23,11178236,-7.211738567035737,-3.0812444517502797
ECC12,135440466,2.566365666133988,1.995861042640166
647V,11626560,1.4953124567230809,1.888097293637215
KYSE-140,2874250,5.180554173856093,4.484703500338145
KYSE-140,24901704,4.0115836326370955,3.242119344190854
Panc 10.05,216345,4.359083017393204,4.2043843916459505
MeWo,24753719,4.301435629078812,4.042805070721127
ECC12,alisertib-navitoclax (2-1 mol-mol),1.5169983142107526,-0.15209363539621254
KYM-1,11364421,-3.8755120502765834,-1.5906869054525759
HCC366,BRD-K27188169-navitoclax (2-1 mol-mol),3.586818183472054,1.9895407981553979
CFPAC-1,5280436,5.6589395235026805,3.4581613866852168
KYSE-180,9903786,3.667884143051944,2.826565155575235
COR-L88,decitabine-navitoclax (2-1 mol-mol),-1.295316509994457,0.946550324118432
MDA-MB-231,54649381,4.253092807097923,4.072222382486586
SCC-4,387447,-3.782373095512828,-4.111992779011813
KMS-11,44607530,1.435934660173674,1.149334272896752
KYSE-180,68056272,3.810471876524393,3.4529437388207294
Panc 10.05,5287620,-1.9091068192222644,-1.7713985278358735
KMS-11,7326481,2.7623413102889085,2.815901901224535
A-549,969516,4.069131112160555,2.8665704011438606
DoHH2,BRD-K27188169-navitoclax (2-1 mol-mol),-1.5664711574800654,1.1305002083921358
EC-GI-10,327653,3.618269807161223,3.0188332134066553
A-549,carboplatin-UNC0638 (2-1 mol-mol),3.4182683209917206,3.4698852782709246
NCI-H1155,439501,-2.4258947741424572,-2.189946524243942
HCC366,446155,2.507013203557048,2.5486750716137765
SK-UT-1,24785538,2.9370151695629985,1.172778632487676
CL-11,56949517,3.8274125444618057,4.049852288825364
NUGC-3,969516,2.587643924086733,2.7077202932396482
U-251MG,JQ-1-UNC0638 (2-1 mol-mol),2.902874039608064,1.7493499325538284
SCC-4,navitoclax-piperlongumine (1-1 mol-mol),-1.6662338579926064,2.0295929077591133
SK-N-FI,selumetinib-navitoclax (8-1 mol-mol),0.8531723664973885,1.6696837133851161
U-251MG,9825149,2.3821474088229135,2.26310250063675
U-251MG,72193861,3.1701073805444255,1.6323328896774043
KMS-12-BM,387447,-5.588552036556516,-4.5527481805406085
LS123,2828334,6.0687324293966505,6.138376686651948
G-292 clone A141B1,2949965,2.655663532072229,2.5147088726095386
GI-1,462382,0.1577419766212177,0.6849383653446651
G-292 clone A141B1,24797083,1.8893174535467003,1.5044600366437442
NCI-H23,57330099,4.355052858438965,4.321121642759343
LS513,6623618,2.417819447108069,2.4815579789326914
ECC12,53232,1.5552546822484894,2.6394841648196996
KMS-11,9907093,3.3021977267873086,3.853986025096658
KMS-11,46191454,-1.0735350342493668,0.805998956996503
KMS-11,448949,1.9264445941504005,1.7146471022304022
647V,45279963,3.7922469722249166,3.5870336427806864
NCI-H28,11485656,1.9192630984441017,2.3548365816188976
Namalwa,11396600,2.5581294543218616,2.9896220104272295
DoHH2,73707398,-1.1852671026116226,0.7671001584170657
KYM-1,4578,4.792803116889305,4.21514930084575
ECC12,3815108,4.682053238397993,2.5889925514424026
NCI-H23,tretinoin-carboplatin (2-1 mol-mol),4.7828678136507,4.5470221355171665
NUGC-3,ISOX-bortezomib (250-1 mol-mol),0.6956388241450759,0.8425043146679465
GA-10,9933475,1.4337389448237616,1.6566577606371542
NCI-H23,25262965,-4.323169675222029,-1.032470903930684
DoHH2,26596,-2.141975510207564,-1.9465711350168506
NCI-H28,16722836,1.2237649496548593,1.694255593138482
GI-1,44493528,4.237962570742694,4.393169172997219
KYSE-180,sirolimus-bortezomib (250-1 mol-mol),1.6916229080787213,0.5270222325898595
NCI-H23,6505803,-3.94863940408712,-0.3581543026083992
T-47D,44486219,4.906365836517296,4.233972818280276
A-549,11640390,5.023636659032164,3.5699635980259172
MDA-MB-231,11404337,0.2282829933143647,0.21033440010187443
GI-1,46398810,1.9640631416946808,2.605918913206783
KYSE-140,89928392,0.8037365501999809,1.537990790979723
LS513,5281321,-1.8851122798717328,-1.4962004866505751
Mel Ho,56946209,-4.172416429270157,-3.0010767734730917
ECC12,135423438,4.440785881559049,2.1967994431675324
DoHH2,60700,-3.6621349497784816,-1.4830101578832648
LS123,11427553,3.4945244462213663,2.9813559135090544
DAN-G,11222830,1.130960113871902,1.7125962986749286
A-549,1716436,2.5951939484521724,3.1237501049337113
Hep 3B2.1-7,123631,2.537990719576873,2.1749298418283223
KYSE-140,327653,3.149359454040081,3.0993853477895015
NUGC-3,selumetinib-vorinostat (8-1 mol-mol),2.91278989567709,2.289540685695948
NCI-H211,675434,3.697718004699849,4.426882099187363
LS123,3503,2.740309675900973,2.310295220338382
KYSE-140,16736978,2.1763754897707948,1.5075470452455138
EC-GI-10,44819697,-4.826480787076249,-0.3912017235434008
Hep 3B2.1-7,73707438,4.515086793447455,4.097395003772597
NUGC-3,123631,-1.0844801861344486,2.3342632889275845
NCI-H1155,6184667,1.7118769064122603,2.516992370286759
NCI-H358,16725315,3.865277080118062,3.9418505740296603
NCI-H211,24785538,0.6658203246447137,1.3452804145286121
RT-112,135398516,1.9535223372379136,1.8794742063519152
HSC-2,navitoclax-PLX-4032 (1-1 mol-mol),2.4636779377317595,2.390240344672523
HSC-3,11427553,3.124864958342948,2.6386737861813527
LS513,49766530,0.4821695528273116,-0.4886233574375874
ChaGo-K-1,89928392,2.9195597645126945,1.5125075753865451
Mel Ho,navitoclax-sorafenib (1-1 mol-mol),1.772322661870989,1.2841515526069927
NCI-H211,9911830,2.242620960008613,2.737017785957949
A-549,46907787,5.023259811787708,1.8457509006569797
A-549,984333,1.2425209062100595,0.6084057024902951
ChaGo-K-1,JQ-1-UNC0638 (2-1 mol-mol),1.6534960397455791,1.4469093496733785
LS123,11717001,4.3013807744996875,4.322311183946095
KALS-1,5335621,5.7898913270609045,4.309192380480268
NCI-H28,5738263,2.819150961463538,3.3738793893035983
Mel Ho,11364421,0.091405723651611,-1.7340409817471527
ChaGo-K-1,44819697,-1.7321119268385738,-0.6675960508472986
Namalwa,71304818,2.0125087813378824,2.1696544868102436
