cell_line_id,drug_id,response,predictions
SU-DHL-8,51037431,2.064699416570013,3.078933517694202
8305C,387447,-4.500899735651715,-3.309795992784936
EKVX,24748573,2.2744575139501344,2.4652635566815393
NCI-H716,219104,4.657897835899996,3.7296464124388753
TE-4,16013152,4.906129423274357,4.3015149822124625
CAL-62,44819697,-0.7836018960168194,-0.006974081550245359
HH [Human lymphoma],1242560,3.32390112316198,3.385975383479283
NCI-H508,3025986,-0.1600526835372885,-1.1653459254731549
NCI-H838,9907093,4.3323653972327225,4.146213774004408
CAL-54,2746,3.3346441526791306,3.341126974263654
ZR-75-30,4096211,4.293167337670182,2.071340054181885
LOX-IMVI,387447,-3.914151602497852,-3.9736062926712448
NCI-H838,46191454,1.8380071805207052,1.8380414395494902
HCC1954,6623618,1.9536664350592945,2.498453217531969
HCC1954,selumetinib-piperlongumine (8-1 mol-mol),2.2426733193071793,2.835525876761397
NCI-H838,navitoclax-pluripotin (1-1 mol-mol),-0.5686926349029187,-0.8845852664111115
NCI-H508,doxorubicin-navitoclax (2-1 mol-mol),-0.2137871186613294,-0.7920824563534161
MHH-NB-11,675434,6.056149649498793,4.3408541812887735
8305C,3062316,-1.2333396053655148,0.6390472168039141
UO-31,56963564,0.4873946868914756,0.6912554056969136
NCI-H810,3634881,2.3315037981310054,3.483356308301789
SK-N-SH,11719255,2.9041919167957007,3.105976740515853
SHP-77,656346,-0.3278939291368347,0.6987069740648535
OCI-Ly19,24964624,1.5885520853169603,1.865668702494674
HGC-27,6438330,1.3740169821590456,2.089392334325442
OCI-Ly19,10302451,3.771055498510201,2.8141294019124046
A-172,11404337,0.9074451848226016,-0.1461054859606938
TALL-1 [Human adult T-ALL],71466578,3.722792588811551,3.0643741125555035
Raji,15983966,-4.617791465019002,-2.835321250157736
NCI-H810,72199292,2.669815070934192,1.2634924987501945
EKVX,1242560,3.643397976118514,3.664984049300762
UO-31,73707398,1.1940255314517427,1.6005136718044775
CAL-54,637858,1.3720795157109595,2.0586243811517213
CAL-54,44137675,1.730264548973589,3.7133235137089606
NCI-H2122,60700,1.639825549144002,-0.08407365395893245
NCI-H650,216468,3.320950349472762,3.4075528263237267
Hs 746.T,decitabine-navitoclax (2-1 mol-mol),3.2701241677867725,1.9772605377994554
LOX-IMVI,selumetinib-MK-2206 (8-1 mol-mol),1.8687402704892329,2.036664571698894
BHY,3543504,4.27239492877783,4.466086651823435
UO-31,16219061,3.4024601961388576,3.566075499010212
8305C,107985,-3.674181215647319,-3.3414407305023173
