cell_line_id,drug_id,response,predictions
KMS-12-BM,tanespimycin-bortezomib (250-1 mol-mol),-0.6230177375781689,-2.4275203237909007
EJM,46199207,3.0615007754696095,3.4598482246379176
MES-SA,9866186,0.9290169733311512,1.8733057511549935
NCI-H2170,375860,0.3943136214520606,2.5577126728829533
Daoy,selumetinib-GDC-0941 (4-1 mol-mol),2.0496212726424914,2.9631201502311013
NCI-H838,46191454,1.8380071805207052,2.4106675799600508
SNU-5,11964036,0.0374331258618851,1.6905166618222582
HT115,15953870,3.427136718543439,1.8283993480358567
SNU-449,BRD-K55473186,5.1406225681359174,3.242058325590327
CAL-33,24951314,1.6899725259176115,1.467669875213747
U266B1,262093,2.320136156024279,2.423959631197689
SK-N-SH,11719255,2.9041919167957007,1.5241310185960244
BT-20,4259181,1.436733914806858,2.749478306310562
D283 Med,tretinoin-carboplatin (2-1 mol-mol),0.0098310122185737,1.4489265313875412
PF-382,1716436,4.358638458244471,1.6481292895905562
SF539,16736978,2.0915382548726353,0.03213508921872877
NCI-H1838,44185566,2.308532509397113,2.4835931339600448
SIG-M5,9866186,-0.469337765591878,1.3399814330278677
Mono-Mac-6,285033,-1.982838981659621,0.7987039387475926
OE21,9866186,-0.2003776611728709,1.9947450265115572
AGS,66577038,3.016990223516085,1.84083178337113
NCI-H2452,2733526,3.4563089712221,3.2466789884160274
DU145,104842,-5.7011187916518935,0.6788778388292847
786-O,54613361,0.6573437645781268,1.9416199439961468
MDA-MB-231,54649381,4.253092807097923,2.138291142653163
NCI-H1792,3503,2.9689125672363046,3.0297916197341284
BT-20,49793307,-1.3314896460203238,-1.857689844248852
OCUM-1,16736978,-0.4431939341683101,-0.23976379362822992
ALL-SIL,24771867,-3.516684419884963,-0.34400957708339475
NCI-H146,1716436,1.8968095332546364,2.5850229985828275
MOLM-13,9866186,-0.4750218873797177,0.33659381514071784
SNU-C5,9866186,0.7687127359316717,2.125914663688661
SF268,2742550,4.301402217118159,2.1630423908637924
DMS 53,24771867,2.2893106691874308,0.6058932277954601
NCI-H2081,104842,-6.196868817242243,0.0013305880731662456
Lu-65,selumetinib-GDC-0941 (4-1 mol-mol),-1.6504739583037105,2.2613659814869775
Lu-65,3503,1.319082259857831,2.7836230881423654
NCI-H196,15953870,6.198131940680453,1.9334790163835975
Daoy,24771867,3.1474812172720625,0.1462788075825488
BHY,54454,2.8209091917402014,1.6426419650749207
CAL-51,3136844,4.799885860604426,2.3567509446816857
KMS-11,46191454,-1.0735350342493668,1.1138044677504668
HCC15,24771867,-1.1106317715549263,0.2633316407490934
A2780,66577038,2.715796351675557,0.9882056991130156
G-401,24779724,6.361263224396382,2.0306424416401025
HT,54613361,-1.5351523898857753,0.6809063751887581
LCLC-97TM1,3503,2.904492448420953,2.7510614225189287
GaMG,9866186,3.397782428798093,2.345734315244688
DBTRG-05MG,11964036,1.4947333604845077,2.573267946010745
KATO III,5479543,3.4729574009190274,0.5400315003445273
SUP-T1,24771867,-1.7526538791604511,0.15436916544396106
RPMI-8402,selumetinib-GDC-0941 (4-1 mol-mol),2.2206105962068645,1.4608390217182547
NCI-H23,tretinoin-carboplatin (2-1 mol-mol),4.7828678136507,2.1119645793574713
NCI-H460,54454,2.7807551042334935,1.8356351655816048
HGC-27,selumetinib-GDC-0941 (4-1 mol-mol),-0.8359606589249554,2.0747912472419467
L-1236,24951314,-0.3483656751034901,1.0639429984914728
LOX-IMVI,227681,3.462857821438004,3.1465628922490665
COLO 800,6918638,0.9384820746097428,3.3157062333881333
LXF 289,66577038,2.7615792990535937,2.0105491613741013
SF539,285033,-3.6653668217695183,1.655671508434874
RKO,24771867,6.323343540042099,0.3153821658383946
8505C,11625818,5.5061252845131134,3.234289883617643
Daudi,6918638,-1.8107043721369585,2.055753385743768
MOLM-13,4259181,-1.5110532495146267,1.3796215087902306
SU-DHL-8,tanespimycin-bortezomib (250-1 mol-mol),-0.6950122900269923,-2.5884736878353185
BICR 31,46191454,1.7584497327325264,2.5105604929836782
A-549,1716436,2.5951939484521724,3.5658727076030896
LS123,3503,2.740309675900973,2.965136480845176
KYSE-140,16736978,2.1763754897707948,0.3309252367885984
CAL-33,vorinostat-navitoclax (4-1 mol-mol),2.1086050153550175,1.1621466189464775
FTC-133,104842,-5.8581546696404,0.6212637404041312
CCK-81,46191454,2.012766358301198,1.7910703297180348
CAL-54,23725625,5.015700888150502,2.129982379387289
FaDu,24951314,1.406070079134067,1.399459520458937
EKVX,tanespimycin-bortezomib (250-1 mol-mol),1.3495515941174134,-0.51273161398855
UM-UC-3,54613361,0.5283207743095143,1.7678150365186431
DU145,44185566,3.1517399186243455,2.5777038745154788
Mel JuSo,44185566,2.92755151292371,2.6299470524127404
RCH-ACV,24951314,-0.0754853736042561,0.41422732622362773
Capan-2,24951314,2.557591793975153,1.6753579457935919
NCI-H2172,11964036,2.255348451727483,2.4543354151145964
LoVo,1716436,2.86184708699294,3.1543952469704446
NCI-H1568,vorinostat-navitoclax (4-1 mol-mol),0.9474025116898376,0.8367168749826172
RVH-421,JQ-1-carboplatin (1-1 mol-mol),4.487330987841125,2.3680711060109956
NCI-H209,9866186,-1.4908819729941871,1.2347671233252013
HCC15,104842,-2.640027553911029,0.40262389624681494
NCI-H1650,11719255,2.4791540336648175,2.472617118054147
U266B1,227681,3.832501034352,3.0273039381960234
TE-11,9840324,5.863815718770095,1.6693558534305901
OAW28,49793307,-1.8076729764727852,-1.8393651071114148
JM-1,46191454,-0.7072965876905944,0.9270036424212256
CAL-51,selumetinib-GDC-0941 (4-1 mol-mol),1.9069951643813725,2.640438092078749
