cell_line_id,drug_id,response,predictions
YAPC,16038120,1.926562361021756,2.970720629459555
NALM-6,5282054,2.0752827727418373,0.39388089969407714
OV56,25150857,3.1812917286397235,3.9474409366569474
VCaP,alisertib-navitoclax (2-1 mol-mol),-0.7593909902085126,-0.4594450904393679
HDLM-2,135999136,4.831194178567747,2.238361788804842
SF268,24775005,3.437973425315998,1.879992657027012
SF268,753704,5.081908767441593,1.4493142032360706
EPLC-272H,5280436,3.0587816083912704,3.50826567545393
NCI-H838,9907093,4.3323653972327225,3.159873064685621
NCI-H211,9929138,5.380776985298909,1.3196985841046307
DBTRG-05MG,409805,5.910721068124035,3.6005391018688098
HCC15,24775005,4.257174534281358,1.9863989208323474
HPAC,400769,-1.941204804997912,3.2041929728961134
MES-SA,9936388,2.5692609882827964,1.8963536482774748
RMG-I,11455910,3.4870876000849704,-0.9636567915503572
KMS-12-BM,327653,2.270237785805321,2.2604174388638882
Lu-65,135999136,6.05207061737822,2.373167601033736
TE 441.T,409805,4.133178498098395,2.8446804134543986
SF539,2126,3.755804454049341,4.08628121786265
KMRC-1,5291,3.811670367299954,-0.05066345509242981
NCI-H1435,1750826,-0.1835309562172216,3.5784262290259794
ECC12,alisertib-navitoclax (2-1 mol-mol),1.5169983142107526,-0.8994940042905517
CFPAC-1,5280436,5.6589395235026805,3.733271904658602
L-540,53325874,5.141925216482491,2.663715198358425
DMS 114,400769,-0.2942266615029807,3.2133146471062046
NCI-H1092,148124,4.484868615111272,1.8269532201810224
G-401,6184667,2.5094508901292487,3.0927454400728336
SK-N-DZ,alisertib-navitoclax (2-1 mol-mol),-2.060844174223122,-1.8083368430306277
CAL-27,36314,3.138272266453644,1.7741224114473713
EC-GI-10,327653,3.618269807161223,3.4946750078839957
TE-15,126941,-2.159611946288151,1.3790354698895138
NCI-H2122,60700,1.639825549144002,0.1973748705348544
NCI-H1155,439501,-2.4258947741424572,1.618460163795295
NCI-H650,216468,3.320950349472762,2.5799551616201506
WM115,11455910,0.9860510612095932,-1.0367011140489673
SCC-4,navitoclax-piperlongumine (1-1 mol-mol),-1.6662338579926064,-0.3298608095125555
AU565,44620216,3.755834453350393,2.936644448515292
8305C,107985,-3.674181215647319,3.203906472093579
NU-DUL-1,107985,-4.8298197755406935,2.0175913659758407
HT-1197,11707110,2.50828975379121,2.2729299912024534
T84,11707110,-3.4027383151405055,2.2651884704886562
AGS,9907093,4.566284177615557,2.8799341530140907
NCI-H522,24180719,4.104291025168841,2.7742269997670275
RERF-LC-MS,9907093,3.840365222907794,3.1129951420269606
NCI-H292,16038120,0.8772093711483475,3.087838378619502
OCI-AML-5,135999136,3.783330102557352,2.0267419336630437
OCI-Ly19,135999136,4.140438011573843,2.192134342607177
OV7,navitoclax-piperlongumine (1-1 mol-mol),3.4540755353762034,0.3792189170457445
23132/87,navitoclax-piperlongumine (1-1 mol-mol),1.93064939740824,-0.31789828788834384
KMS-11,9907093,3.3021977267873086,2.6306682466012763
