cell_line_id,drug_id,response,predictions
DMS 273,9952709,2.373087309160908,2.074176377493333
SCC-4,45279963,4.047294814982112,2.3709059698294315
SNU-407,selumetinib-JQ-1 (4-1 mol-mol),-1.4031529042241262,0.8224167457634921
HEL,12003241,-0.3954740832299299,2.3114205929293448
NCI-H508,3025986,-0.1600526835372885,2.840617726709009
Fu97,135398738,-2.190942662020685,2.168568363691683
U-251MG,10296883,4.141522340635607,2.239890763408897
NCI-H522,9908783,5.043768225694569,3.2093846417921905
LS123,42642645,1.3766242781191698,2.3206301765404325
NCI-H2170,176870,1.4022094568387062,2.979087042325227
NCI-H2029,123631,3.506042397229096,2.8614586361747705
HCC1954,selumetinib-piperlongumine (8-1 mol-mol),2.2426733193071793,2.622535258555008
MHH-NB-11,675434,6.056149649498793,4.268611315960157
OV-90,12003241,-0.4315626967505086,3.0919197075508684
FTC-133,123631,3.8044847524269865,3.5416760732832593
Caov-3,613753,3.0858035791906087,3.3385666370778004
SNU-1,3025986,-1.2758021983317414,2.4464330435536543
D283 Med,3689413,-5.066385831563446,2.2899535269290023
Mel JuSo,9915743,2.4580846898357547,3.1495041739167267
EFO-27,11977753,-1.8189065225127747,4.140534458614945
NCI-H660,57519531,5.796836367779047,2.760959631465558
KCL-22,637858,1.7963655240899727,1.040554265546368
NCI-H1792,selumetinib-JQ-1 (4-1 mol-mol),1.508077627842721,1.3994784114387964
CAL-54,637858,1.3720795157109595,3.1946734381779374
DMS 114,44202524,1.6228376317303324,3.40673095883646
SNU-387,637858,3.1289218700109696,3.023417974411254
NCI-H2228,637858,3.1749317104999673,3.3397615394163527
AU565,613753,3.214352381260741,3.1275436777699457
Lu-65,9915743,2.050551276197927,3.1859560350103426
RPMI-8402,12003241,-0.4088888603650127,1.8614486429981256
U-251MG,9825149,2.3821474088229135,2.634667203544633
ECC12,53232,1.5552546822484894,2.012700239105315
MOLP-8,3552672,2.5417747800161483,0.6412126527483483
769-P,crizotinib-PLX-4032 (2-1 mol-mol),2.820369688893342,1.6204066308169192
SCC-25,176870,0.5714863317316811,2.5782692547584003
THP-1,637858,1.002288461822537,0.9422804295058539
NCI-H1915,12003241,-2.138789855422618,3.183061404820798
CCK-81,57519531,1.4442507940377596,2.784444004401686
647V,45279963,3.7922469722249166,2.0654736922313743
SW1463,54143018,1.6932952952144893,1.713932713464921
A-253,11955716,-2.329892106854415,2.9367430677441337
UO-31,7251185,1.835843706686041,4.49441557446125
Reh,11977753,-2.9349833425514658,2.7505960256275213
Namalwa,11396600,2.5581294543218616,2.3405922198941935
RMG-I,crizotinib-PLX-4032 (2-1 mol-mol),2.4516417957050463,1.1399941217884275
JURL-MK1,17755052,1.971064057664346,1.9341944638047943
NCI-H23,6505803,-3.94863940408712,-0.8586285813169617
IGR-1,7251185,2.954987144394006,4.774732377615901
Caov-3,73707386,3.637986514762385,1.8793739917826622
769-P,637858,2.2738014282368324,3.377103915910885
A-253,12003241,0.3953648973902781,3.0725003216380085
JM-1,613753,2.4959303189076376,1.160875780381518
U-118MG,15547703,3.972544129520171,1.9562356177432674
COLO 680N,3689413,-1.68743506325492,3.1834685369446167
KMRC-20,12003241,-0.2043728031762648,3.203868859445292
Hep 3B2.1-7,123631,2.537990719576873,3.0810768706546865
8-MG-BA,crizotinib-PLX-4032 (2-1 mol-mol),2.545355044233639,1.4264697378309286
NCI-H211,675434,3.697718004699849,3.755648402082774
SF539,42642645,-0.0077042862761951,1.8828950657239465
IPC-298,57519531,2.914855913975042,3.8487238064532363
NUGC-3,123631,-1.0844801861344486,3.2359295122030294
NU-DUL-1,42611257,2.3354060485820973,2.8610859504044326
HSC-2,navitoclax-PLX-4032 (1-1 mol-mol),2.4636779377317595,0.25984266922407356
SNU-5,selumetinib-JQ-1 (4-1 mol-mol),-0.3965065242719394,1.2223265149129094
HGC-27,16741245,3.664972672312539,-1.19522981146607
SW1271,navitoclax-birinapant (1-1 mol-mol),0.1602834101021188,0.6284093050180982
TOV-112D,15547703,3.2061433607968115,1.5923905538602128
SKM-1,crizotinib-PLX-4032 (2-1 mol-mol),0.9277132426054632,0.5550966234752469
GCT,444795,4.405029687815304,3.569806687398237
EN,54143018,5.876804748386839,2.098415339619978
BxPC-3,3552672,2.73628551508051,1.6805636910458248
EKVX,crizotinib-PLX-4032 (2-1 mol-mol),2.581317101995248,1.5069500714112285
OVTOKO,637858,2.365004868994971,3.1637127951684407
JVM-3,53232,1.5421085942771426,1.476341993263205
EC-GI-10,44202524,1.4838897875013877,3.3844103869926014
TYK-nu,123631,2.0221493389099146,3.0144118423489443
RL95-2,3025986,-1.3444903906835708,2.9092916665022086
SNU-C5,5329102,1.938178286596244,3.6296101524723787
Hs 940.T,5329102,0.8519403314906819,4.044569807528685
NCI-H1651,675434,4.364425328897825,4.421634366629459
BV-173,53232,3.258183509211534,1.7221306039736222
