cell_line_id,drug_id,response,predictions
NCI-H1092,51037431,6.3894384839452725,2.4098720046469007
NCI-H522,613000,2.2856040748624347,2.792482439844242
RVH-421,44137675,3.972961519882127,2.267851853292022
SU-DHL-8,51037431,2.064699416570013,2.099281370364737
GCT,25126798,2.4566925320258797,2.9386617968591078
Granta-519,107970,1.5911312599666134,1.887928370662973
EPLC-272H,piperlongumine-MST-312 (1-1 mol-mol),1.5737339810671582,3.091045335994179
L-428,44484893,4.040437947140955,0.2182871481159421
SNU-449,navitoclax-gemcitabine (1-1 mol-mol),5.117951975418846,1.6822697911615936
EN,11640390,3.4891915249223557,2.082513766840633
SK-MEL-5,6918878,1.446817120772073,2.8719413981978774
HCC366,148198,-3.0667828762214344,2.6420712405311884
786-O,10113978,3.9085903148062,2.7726790449888603
BHT-101,piperlongumine-MST-312 (1-1 mol-mol),3.5003852868322016,3.288102373961711
BT-474,107970,2.4195219689765266,2.567666746172065
UM-UC-3,navitoclax-sorafenib (1-1 mol-mol),1.365335670698342,2.2456627174818093
TOV-21G,5281321,-2.109128921056566,3.112617723263306
Hs 940.T,11640390,3.9814121692624216,2.3577589993146515
SK-MEL-1,11640390,4.907415921825892,1.9607717745486735
SW620,10113978,2.1371202530737974,2.5916803949351794
Calu-3,selumetinib-MK-2206 (8-1 mol-mol),1.8093135756955483,0.9950028094654165
OCI-M1,navitoclax-sorafenib (1-1 mol-mol),1.2899887017794949,1.524180626906079
697,10113978,1.2215533451799487,1.0262540798849393
Panc 04.03,44462760,4.978463894781355,1.6138358589080135
OCI-Ly19,24964624,1.5885520853169603,1.8790357913326106
RCM-1 [Human rectal adenocarcinoma],7326481,3.471788060157272,1.3899759414083817
769-P,71466445,4.666274253577678,3.519501590666009
A4/Fukuda,107970,1.5574682195612295,1.4184078523710906
NALM-6,71466445,2.5967465437674537,2.2770370616541697
T24,46398810,3.5396963030792707,3.870430427935546
OE33,piperlongumine-MST-312 (1-1 mol-mol),1.672425698921404,3.3807925305550834
Calu-3,navitoclax-sorafenib (1-1 mol-mol),2.8195441454788126,1.99158303721918
KMS-11,7326481,2.7623413102889085,-0.029456414316366506
23132/87,11609586,2.1678354988727073,1.7715653414630408
EPLC-272H,selumetinib-MK-2206 (8-1 mol-mol),-0.4494062143400733,0.9828659372345782
CAL-54,44137675,1.730264548973589,2.0786884871316484
SK-UT-1,24785538,2.9370151695629985,2.4072669037193233
NCI-H69,6918878,1.9450769167430224,2.4238836687453578
LOX-IMVI,selumetinib-MK-2206 (8-1 mol-mol),1.8687402704892329,0.6817355532993133
OVK18,2708,4.094418491305804,2.5011115220031255
UACC-257,148198,-2.410232304331187,2.4306061045109844
BHT-101,9911463,4.450414123842211,0.844347382423327
RVH-421,46398810,3.036442159045162,3.62689658758508
