cell_line_id,drug_id,response,predictions
8305C,387447,-4.500899735651715,3.601621631449563
COR-L88,navitoclax-pluripotin (1-1 mol-mol),-1.5949102346497075,-0.7290569457642994
A-204,6852167,1.599589382352186,2.463959775748003
RKO,56963564,0.5825206420774123,1.5242574046683668
NCI-H2110,71466578,5.140572162086394,3.70077593471275
TE-4,16013152,4.906129423274357,2.9951163994758763
HH [Human lymphoma],1242560,3.32390112316198,1.7615221180028326
SF539,65628,3.9792533711127582,2.80522688995243
NCI-H23,23635314,-5.442723917738421,2.0188665815842097
PaTu 8902,selumetinib-navitoclax (8-1 mol-mol),2.7909772109313677,-0.5256213277670586
BT-474,navitoclax-pluripotin (1-1 mol-mol),-1.0742415040750295,1.2298631035832124
JeKo-1,9887053,3.7322509372114014,3.223166721651545
LOX-IMVI,387447,-3.914151602497852,3.621990828133186
SNU-407,31703,-1.0082438644148106,2.2240872013767996
DBTRG-05MG,selumetinib-navitoclax (8-1 mol-mol),3.4962449153721207,-0.1053349913147316
KCL-22,31703,-1.5309131877847932,1.8844378113829532
TOV-21G,11626560,2.4592668956667234,2.8893819025292515
UM-UC-3,44543605,4.331754584190267,1.476019729941216
DMS 273,135421197,2.3407622077730035,1.2953334370218605
NCI-H838,navitoclax-pluripotin (1-1 mol-mol),-0.5686926349029187,1.5702085429563977
A-375,6852167,3.704250523230319,3.040226818849407
SW1088,568763,0.7007246011422348,3.5680835040871144
RMG-I,6438330,0.8788741395076296,2.1901146142117387
647V,11626560,1.4953124567230809,2.8631242319440964
CHP-212,9887053,1.8136622207304371,4.0016376152903765
SW48,1242560,3.5610164041067645,1.943101839013897
UO-31,56963564,0.4873946868914756,1.8617493298775867
KYM-1,11364421,-3.8755120502765834,3.2845043595034076
HGC-27,6438330,1.3740169821590456,1.1498803970052665
LS180,navitoclax-pluripotin (1-1 mol-mol),-0.4771322903655018,1.6247921581405016
TT,3854666,3.3139239024984586,2.391149726351267
TALL-1 [Human adult T-ALL],71466578,3.722792588811551,1.853842746772153
WM115,44197249,3.814304480361476,1.7124852456843878
GCT,65628,3.937581767993038,3.1604381765906435
SCC-4,387447,-3.782373095512828,3.8047185363980405
THP-1,135421197,0.9721009186640236,1.0018846036784743
HCC1395,135984461,4.308264403922993,2.1859465035083683
EKVX,1242560,3.643397976118514,2.817091287925964
KMRC-1,53392493,3.2185750963739026,3.0194966773667438
HARA [Human squamous cell lung carcinoma],11507802,1.3937860028408913,2.9547579054757453
SNG-M,11626560,1.817058584385788,2.706575303042173
TT,421610,4.269587266709857,1.875250051067078
A-549,carboplatin-UNC0638 (2-1 mol-mol),3.4182683209917206,2.7477353030363743
HCC366,446155,2.507013203557048,3.496211907270111
HGC-27,44543605,4.098474383739348,0.8603951660210322
Rh30,568763,0.0447634760099069,3.0682000932425115
SK-N-FI,selumetinib-navitoclax (8-1 mol-mol),0.8531723664973885,-1.0639235342008058
NALM-6,57330099,4.047483393284192,1.7921113054852453
Lu-65,24772860,-2.8621529229367417,2.5310140928370277
NCI-H2171,11364421,-5.769988570724398,2.849178981751835
NCI-H446,135984461,1.479932164265367,1.1853984983772738
KMS-12-BM,387447,-5.588552036556516,2.5425035952666235
SKM-1,31703,-4.0248884095114965,2.19394312195505
SNU-5,31703,-1.454090688772993,2.488287963759658
HCC1569,navitoclax-pluripotin (1-1 mol-mol),-2.8330783201375924,0.3000784829649733
COLO 829,3854666,2.075808913393435,2.679022595157247
G-402,448949,1.435887228002693,2.438240282733373
NCI-H23,57330099,4.355052858438965,2.816288054336795
ESS-1,44632017,1.0852608734168645,4.484103931621295
UACC-257,11222830,1.5763535230946906,3.4911452010193913
SNG-M,44507138,2.890342243776107,3.86074750275542
HCC1395,11364421,-4.961149723078427,3.336843361372727
BT-20,448949,1.9290586864163883,2.66767675936893
KMS-11,448949,1.9264445941504005,1.9315602413396054
RD,54619267,3.936543841826308,4.214732365652307
