cell_line_id,drug_id,response,predictions
NCI-H1092,51037431,6.3894384839452725,2.7245033605833426
NCI-H522,613000,2.2856040748624347,3.5303858358957005
RVH-421,44137675,3.972961519882127,4.121373751514068
SU-DHL-8,51037431,2.064699416570013,2.393941306121174
GCT,25126798,2.4566925320258797,2.013701908239213
Granta-519,107970,1.5911312599666134,2.9828856349826953
EPLC-272H,piperlongumine-MST-312 (1-1 mol-mol),1.5737339810671582,1.1723219949481498
L-428,44484893,4.040437947140955,1.5291888208313607
SNU-449,navitoclax-gemcitabine (1-1 mol-mol),5.117951975418846,2.278733516546518
EN,11640390,3.4891915249223557,2.5130900421264957
SK-MEL-5,6918878,1.446817120772073,2.229451323009522
HCC366,148198,-3.0667828762214344,0.817789614671282
786-O,10113978,3.9085903148062,2.3709269735665695
BHT-101,piperlongumine-MST-312 (1-1 mol-mol),3.5003852868322016,1.532724415140866
BT-474,107970,2.4195219689765266,3.007707626097547
UM-UC-3,navitoclax-sorafenib (1-1 mol-mol),1.365335670698342,2.288737432290587
TOV-21G,5281321,-2.109128921056566,1.1949812322623434
Hs 940.T,11640390,3.9814121692624216,2.649288355865933
SK-MEL-1,11640390,4.907415921825892,2.2789369229137812
SW620,10113978,2.1371202530737974,1.9638014708184113
Calu-3,selumetinib-MK-2206 (8-1 mol-mol),1.8093135756955483,2.44849330443901
OCI-M1,navitoclax-sorafenib (1-1 mol-mol),1.2899887017794949,0.8509280949274521
697,10113978,1.2215533451799487,1.062419557261084
Panc 04.03,44462760,4.978463894781355,3.9107935564035596
OCI-Ly19,24964624,1.5885520853169603,1.3323746144627773
RCM-1 [Human rectal adenocarcinoma],7326481,3.471788060157272,2.62750709739324
769-P,71466445,4.666274253577678,1.6908569270200067
A4/Fukuda,107970,1.5574682195612295,2.526790553998371
NALM-6,71466445,2.5967465437674537,0.9746285078166824
T24,46398810,3.5396963030792707,3.2905184130010188
OE33,piperlongumine-MST-312 (1-1 mol-mol),1.672425698921404,1.2350485020769342
Calu-3,navitoclax-sorafenib (1-1 mol-mol),2.8195441454788126,1.6976078454400076
KMS-11,7326481,2.7623413102889085,1.5822902420786176
23132/87,11609586,2.1678354988727073,2.630060725140849
EPLC-272H,selumetinib-MK-2206 (8-1 mol-mol),-0.4494062143400733,2.318253454413218
CAL-54,44137675,1.730264548973589,3.569147851055451
SK-UT-1,24785538,2.9370151695629985,1.8942127051653812
NCI-H69,6918878,1.9450769167430224,1.6439707544867708
LOX-IMVI,selumetinib-MK-2206 (8-1 mol-mol),1.8687402704892329,1.7746489492560058
OVK18,2708,4.094418491305804,2.6713822734513415
UACC-257,148198,-2.410232304331187,0.6696366431303383
BHT-101,9911463,4.450414123842211,2.1717926982373204
RVH-421,46398810,3.036442159045162,3.191680293118945
COLO 829,navitoclax-gemcitabine (1-1 mol-mol),-4.759689210027341,1.9247129045207023
AU565,11609586,0.8886557909894768,2.7950577640505196
TE-11,1566236,3.9613648784907625,-0.7303260880994279
DU145,6918878,5.332800992773371,2.0587161236100493
RVH-421,1566236,2.764859572776919,-0.4867121209694785
HT-144,44462760,-4.521822585013576,3.588498642753757
JM-1,1317464,3.8125649173872938,0.6339328952176243
MDA-MB-157,navitoclax-sorafenib (1-1 mol-mol),-1.4384143120917083,0.7237443861721848
IA-LM,5281321,-0.2514769440259956,1.4830302687108885
CA46,46943432,1.2105530921386296,1.817344256480451
U2OS,51037431,4.434573487172923,3.2172092657099056
SK-HEP-1,24964624,3.121305411780932,1.795147111919653
NCI-H292,24785538,2.1095024536235374,2.394433584736876
NCI-H661,9911463,3.595935737335879,2.2483450779862837
SF539,44137675,2.552438639753458,3.7533853244976694
PC-3,3465537,3.386652661841469,2.4984161284908932
T-47D,44486219,4.906365836517296,3.23213163309294
A-549,11640390,5.023636659032164,2.937620088979937
GI-1,46398810,1.9640631416946808,2.9889523055611322
LS513,5281321,-1.8851122798717328,0.8781018926240611
RERF-LC-MS,107970,3.001301355490032,3.6150904116695286
SNG-M,107970,2.3024806168242224,3.5153906679939753
VMRC-RCW,24785538,2.7635975621761024,2.4576760160462645
FTC-133,5281321,-2.4880366458953196,1.1825253145779635
HDQ-P1,24856436,0.2969175574206061,1.959026726322735
MHH-CALL-4,11609586,-1.6264371796669257,1.6861898166663623
SW1271,9911463,3.695583497273472,2.274127411187228
C2BBe1,2708,7.310620794716233,3.321170936085827
KNS-62,5494449,4.922833068732472,3.349460487704363
A-172,46398810,2.477447139746398,3.4852887663893792
MOLP-8,46943432,-0.8980695552897974,1.5562297387140842
CHP-126,1566236,1.4388100369243024,-1.7489481622615834
NCI-H211,24785538,0.6658203246447137,1.433145530177945
EFO-27,7326481,5.957065585898912,2.6751565429944657
Mel Ho,navitoclax-sorafenib (1-1 mol-mol),1.772322661870989,1.0525033199571596
5637,46398810,2.227373805077985,2.846653043976789
LXF 289,51037431,5.679407317259089,3.02987298841572
HCC1806,navitoclax-sorafenib (1-1 mol-mol),3.080077913648883,1.7614334235628453
CA46,5281321,-3.5082232289526663,0.5626582960927339
SK-N-SH,25126798,4.050510139794063,2.1505963975101174
SU.86.86,11640390,3.632954177304553,2.798000418800167
VMRC-RCW,5278396,3.4311872119179534,3.720672706625712
RPMI-7951,11609586,1.9287484592067603,2.6982956260834987
NCI-H292,9911463,4.207043029649759,2.5349394060437604
IGR-1,24856436,1.137802795013388,1.4311115509451184
EoL-1,1566236,0.4316252370968399,-2.6315881155299667
LP-1,24964624,-0.4975365243626942,1.7857420831393924
SW1116,selumetinib-MK-2206 (8-1 mol-mol),-0.0547990281207436,1.9254379963618806
BHT-101,44137675,5.556753061676296,4.024530842128577
A2058,5281321,0.3599395025926676,0.8953082314103626
EoL-1,44137675,0.8534374900316186,2.4531596828772244
KALS-1,24785538,3.1175979480531435,2.1629705436521687
SNU-1,11640390,2.8350260144570867,2.5140527519161444
A3/Kawakami,navitoclax-gemcitabine (1-1 mol-mol),0.7885522985217994,1.5560541259841905
EKVX,46398810,1.9388075274095724,3.404920724019716
LS411N,107970,2.4864618038552724,3.2781519383560305
HT-1080,25126798,3.746149252346187,2.3440532446925713
KYSE-520,24964624,2.4704961751513475,2.088432747431696
Lu-65,24856436,-0.4374218733087953,1.7525473659948567
NCI-H1651,24964624,4.2207598677775,2.00990694475217
OVCAR-8,5281321,1.8451998466970152,1.2900317437254396
KM12,10113978,4.152796588125366,1.732292971026173
NCI-H1915,71466445,2.9548789565379576,1.552155491759652
CAMA-1,23939,4.391142639424344,3.4525606192227882
SW620,7326481,2.150835588585226,2.170131170716388
HT,151289,0.263776795518258,1.9484863843582472
L-540,navitoclax-sorafenib (1-1 mol-mol),-0.4500330501682365,0.04153786347969863
IGR-1,67291369,0.4578484454598368,2.977816410931216
NCI-H1792,23939,4.517559416302897,4.093002096356186
TOV-112D,24964624,3.117044411797258,1.9108981152599334
DAN-G,selumetinib-MK-2206 (8-1 mol-mol),2.2459811791081337,2.3581342153672322
NCI-H2029,24785538,1.671054264861437,1.4683152893792042
MDA-MB-361,5494449,3.8467113061176894,3.2539322630785765
KM12,24964624,2.929262253166023,1.9189292797793822
DMS 79,10113978,3.525041497271038,1.9659975739649653
SNU-C1,navitoclax-sorafenib (1-1 mol-mol),2.2291892871185217,1.1944745943156374
NCI-H2081,25154868,4.423306661705061,2.4849012762894542
NCI-H1792,24964624,3.0631447554816456,2.0959109609345585
OE33,148198,-2.7707811749574196,0.8561667627996725
SF539,9911463,3.3415175792660854,2.153612712971928
NB4,24856436,-0.4632049721351097,1.2635210349571873
COR-L105,selumetinib-MK-2206 (8-1 mol-mol),1.6265269022274589,2.29764844529043
CAL-27,24964624,2.9971193946119414,1.9673306832774478
ML-1 [Human thyroid carcinoma],24856436,-1.6469735215058778,2.03960540875009
L-363,46398810,2.1173024966677163,1.7205808225480141
RL,9911463,3.2834076821465525,0.8610603087122088
BT-549,44486219,4.179253703467884,2.964234970550846
HT-1080,168313200,2.6364388215014034,3.202438801255447
Daudi,151289,0.3893937359913983,1.6642236513555115
KYSE-70,51037431,6.2873914521382765,3.1595424975808055
697,71466445,1.5576237887375004,0.7939127404079978
HCC366,2708,4.70261080130224,3.3998415038101286
647V,11609586,2.6761550897769095,2.79495993252221
OVCAR-4,5278396,4.039820643007727,3.5848856483314764
MOLP-8,51037431,3.96461280344528,2.4055721605274
LCLC-103H,67291369,2.0170444485862196,3.0324101205481826
KMRC-1,1566236,3.0378094444517645,-0.3063118521169482
A-375,24964624,2.995019354076945,2.049636340412035
HCC1428,piperlongumine-MST-312 (1-1 mol-mol),1.7842269061614038,1.4296061223913268
PSN1,135659046,3.366359260152028,3.090611280862102
MDA-MB-453,1566236,2.5975650319928434,-1.8513292244995898
NCI-H2342,9911463,3.680960249446254,2.4775144651985213
Calu-6,5278396,3.610196125986424,3.608929832995668
PaTu 8902,107970,2.826401466277882,3.9345735038475853
OV-90,51037431,2.141662323243557,3.2756106998212062
RCC10RGB,135659046,5.776465120313546,3.2718031945871195
MDA-MB-468,44486219,4.160774156026955,2.7608007054542383
NCI-H2172,25126798,3.994275511302363,2.6031515867812414
COLO 680N,25126798,4.151787613251857,2.42660983860056
23132/87,124202324,1.8271837221807392,3.960165212131092
A-204,1566236,1.9335732426445524,-1.1241635639774608
LS513,5278396,3.6418883416355574,3.55146547135654
U-251MG,11640390,3.8608610013072098,2.935868495449699
SF268,107970,1.9571800308435767,3.6064105238903177
OAW42,151289,1.5068907411227557,3.201435329405363
NCI-H522,25126798,3.91575296607237,2.3140892689421753
WM115,44486219,4.206639028474801,2.8336050766811742
KYSE-70,10113978,1.960067513789881,2.5394146737980936
FU-OV-1,24856436,0.8416503079264269,2.004999706663728
NUGC-4,151289,0.9128130386057416,3.042836507188338
TYK-nu,44137675,4.440530583797657,3.91878623290852
TOV-21G,25126798,4.102680902696014,2.335866057503732
NCI-H1105,navitoclax-sorafenib (1-1 mol-mol),-2.209209318288627,-1.0758632172924327
NCI-H2122,piperlongumine-MST-312 (1-1 mol-mol),2.8327906884112046,1.5396557126413521
5637,25154868,4.43651850523027,2.5308969206851506
KMRC-20,148198,-1.1031106323256945,0.8237184616445843
SF268,44137675,4.403137137127122,3.8793973064545626
IGR-1,44491742,3.995353370886831,2.6543206529538503
HOS,44491742,4.672695647178855,3.059628135742744
SNU-C1,11640390,0.1920938137148467,2.1428941956257304
SNB-75,24785538,1.3061327418340989,2.2557639462560104
DBTRG-05MG,9911463,4.332332359679133,2.4265544646261183
SNU-C1,25126798,3.752479920697517,2.0783145213784335
HCC1500,1566236,1.5057997400762737,-1.0838159816943689
NCI-H2029,piperlongumine-MST-312 (1-1 mol-mol),1.724480914988848,0.5569351886668131
HSC-2,135659046,3.2324626300653465,2.98897846211897
A-549,piperlongumine-MST-312 (1-1 mol-mol),2.573930878886896,1.872676371722732
LXF 289,9967941,3.6599941581067057,3.157598771072061
KATO III,11609586,3.2536569903955335,2.801822948946876
NCI-H69,46398810,2.6015463294046977,1.9955770907335488
HT-1080,navitoclax-gemcitabine (1-1 mol-mol),-4.248193536127027,1.1902272983950029
SUIT-2,44137675,5.109302373708494,3.948672142682593
COLO 668,9911463,2.6985000382715567,1.080112709855199
NCI-H522,135659046,3.4944475458884012,3.6137698482626557
KYSE-150,3384730,2.5946641444971754,3.31359701225864
NOMO-1,71466445,1.8310961714544176,1.4576454740283429
SKM-1,168313200,4.186901063511942,2.439896486438829
HOP-92,46398810,2.1199754019093913,3.3463542197632763
Karpas-422,107970,2.1264000948746555,2.785272725354671
A4/Fukuda,23582824,-0.7377224087572002,0.8201911182599063
SNU-423,10113978,4.025124345725794,2.289691570176003
HARA [Human squamous cell lung carcinoma],46398810,2.9743064800682912,3.0787190737985695
KMS-12-BM,navitoclax-gemcitabine (1-1 mol-mol),-3.5560923194390006,-0.8913464938145222
HSC-2,11640390,3.6663029486834047,2.585353034410492
HL-60,9911463,4.3879479306105535,0.8100906062124364
COLO 668,44137675,3.761856572132536,3.542466104341385
UACC-257,46398810,1.600320585498274,3.241520315873191
EFO-21,navitoclax-gemcitabine (1-1 mol-mol),-1.12594406893399,2.2134854470166805
RPMI-8226,23939,5.0160199954764675,2.1804991657897563
Capan-2,24964624,3.096509188732527,2.3640427941328666
Capan-2,24856436,1.7214672894512606,1.947186806636851
NCI-H441,24785538,2.7745378252184905,1.8256379271897876
NCI-N87,selumetinib-MK-2206 (8-1 mol-mol),0.3550893984048577,2.0009519651555374
HuP-T3,selumetinib-MK-2206 (8-1 mol-mol),2.743935040601299,2.3056816364401462
EM-2,124202324,0.3964760545868884,2.994516170776257
HT-1080,3465537,3.2149756579803404,2.0630826018353567
Panc 04.03,23582824,1.118403221753994,2.0627937942897128
OAW28,selumetinib-MK-2206 (8-1 mol-mol),3.6165441684706736,2.496185570925525
LS180,navitoclax-sorafenib (1-1 mol-mol),3.51212583776398,2.1740691158480483
LS411N,9911463,4.267700407985282,1.6427240920820163
Daudi,135659046,3.1156448500687923,3.0186667601621138
SUP-M2,24856436,-1.8478987093134465,0.9711437627532996
CHP-126,navitoclax-sorafenib (1-1 mol-mol),-0.0409446940759706,0.20079430154571523
HDLM-2,151289,-0.7419604478541427,2.3056021938965
NCI-H650,navitoclax-gemcitabine (1-1 mol-mol),-0.6077894342226557,1.6110207185975383
CA46,9967941,3.699441503938977,2.1104764042128745
ACHN,148198,-2.704969639683015,0.8944450917721519
NU-DUL-1,124202324,0.2567880511133784,2.8774776957458
COLO 678,selumetinib-MK-2206 (8-1 mol-mol),0.1908270850864586,2.0731599377919725
RPMI-7951,25126798,3.405375688978992,2.436512287306666
AM-38,5281321,-6.35080041145171,0.8730049088551104
MeWo,11640390,3.2449181096214277,2.59233821255893
SK-N-SH,11640390,1.8547145037939092,2.323662377700712
NCI-H2342,71466445,4.327526370836878,1.0654695266900887
22Rv1,25154868,4.416529260467488,2.6267220322690235
MOLT-13,10113978,3.7273791015385975,1.011881476565695
SNU-5,124202324,2.278076041636707,3.6717009812338683
BxPC-3,107970,2.2592769610294448,3.591797566709938
ONS-76,51037431,1.0002101292366832,3.1625109603123267
UACC-257,44137675,4.539950811075446,4.251695158596487
G-401,24785538,-1.0602782345595374,1.1173093045622997
EPLC-272H,7326481,2.7267069571079814,2.179548416217176
HDLM-2,10322450,3.293303215923486,0.7522741525161125
HCC2218,11609586,2.605015214107852,2.5620030906815527
IGR-1,46398810,1.8001995757304112,2.8706081901215477
ESS-1,5281321,-2.6789892941924034,0.8928991707046176
EKVX,10322450,4.528299789057068,2.2153976680526473
L-428,10322450,3.383753825926629,0.8038115576876002
DB,24964624,2.267689547013614,1.3502992546386126
8-MG-BA,piperlongumine-MST-312 (1-1 mol-mol),1.3554764098079528,1.6730785594285669
SNU-1,selumetinib-MK-2206 (8-1 mol-mol),1.362246479737386,1.9636973675188878
LS513,piperlongumine-MST-312 (1-1 mol-mol),1.8499261669478215,1.082897902496092
KALS-1,7326481,5.698079830395883,2.5921134173410634
AU565,44486219,4.217962962304986,2.858453765454003
RPMI-8402,6918878,-0.944708715782594,1.6767984076080265
EJM,6918878,1.483002003508878,1.936129952813845
COR-L95,navitoclax-gemcitabine (1-1 mol-mol),-4.597005855092225,0.13682845023736195
L-540,24964624,2.158275394651316,1.4380091104863113
SW1990,252682,8.194560981520343,1.4737298348842365
HCC1428,67291369,5.729004392594088,2.9352310611716494
KYSE-520,5287969,-1.594947750620776,2.0713811041456682
SW1088,selumetinib-MK-2206 (8-1 mol-mol),3.168004929191279,2.419933274035517
OE33,5287969,-1.9094288433640256,2.123562124033888
LoVo,135398744,6.330186357549225,-0.2118507122690503
