cell_line_id,drug_id,response,predictions
YAPC,16038120,1.926562361021756,3.165583034232386
NALM-6,5282054,2.0752827727418373,0.9374279659060085
OV56,25150857,3.1812917286397235,2.5603376248890233
VCaP,alisertib-navitoclax (2-1 mol-mol),-0.7593909902085126,0.5607410211335847
HDLM-2,135999136,4.831194178567747,1.7358439076063508
SF268,24775005,3.437973425315998,1.956081901715727
SF268,753704,5.081908767441593,2.983112673119407
EPLC-272H,5280436,3.0587816083912704,3.2358365115269403
NCI-H838,9907093,4.3323653972327225,3.6013376957604195
NCI-H211,9929138,5.380776985298909,2.5608343463000462
DBTRG-05MG,409805,5.910721068124035,2.4015044596395407
HCC15,24775005,4.257174534281358,2.126969874551232
HPAC,400769,-1.941204804997912,3.301575585242968
MES-SA,9936388,2.5692609882827964,0.6171782136883461
RMG-I,11455910,3.4870876000849704,3.2116938348641617
KMS-12-BM,327653,2.270237785805321,2.7538157292747782
Lu-65,135999136,6.05207061737822,0.9411389704215426
TE 441.T,409805,4.133178498098395,1.7469767861203764
SF539,2126,3.755804454049341,4.100629055638788
KMRC-1,5291,3.811670367299954,2.3846723996782835
NCI-H1435,1750826,-0.1835309562172216,2.949141344536403
ECC12,alisertib-navitoclax (2-1 mol-mol),1.5169983142107526,1.0246721434657171
CFPAC-1,5280436,5.6589395235026805,3.3225514220517196
L-540,53325874,5.141925216482491,1.8533498998415319
DMS 114,400769,-0.2942266615029807,3.3511068758869063
NCI-H1092,148124,4.484868615111272,-0.229366253287955
G-401,6184667,2.5094508901292487,1.9982615947257798
SK-N-DZ,alisertib-navitoclax (2-1 mol-mol),-2.060844174223122,0.5451475311176818
CAL-27,36314,3.138272266453644,1.2431683783778282
EC-GI-10,327653,3.618269807161223,3.7364647623345775
TE-15,126941,-2.159611946288151,2.4709563699248904
NCI-H2122,60700,1.639825549144002,0.585616803518437
NCI-H1155,439501,-2.4258947741424572,-2.958670827876794
NCI-H650,216468,3.320950349472762,3.594269213065202
WM115,11455910,0.9860510612095932,2.6875373137306253
