cell_line_id,drug_id,response,predictions
U266B1,216239,2.428522816596453,1.95817251294468
CAL-62,44819697,-0.7836018960168194,2.165022973814478
786-O,119182,-0.806608450277552,2.9438156087017506
KYSE-510,969516,3.458410952028274,3.6605504158615507
SK-HEP-1,445091,4.514173662724111,2.7758270216873786
SU-DHL-1,JQ-1-vorinostat (2-1 mol-mol),1.047000957100153,1.7839293826110767
KYSE-150,89183176,4.456208856606086,3.547362596486142
SK-N-DZ,89928392,0.909188917042012,1.8374064059474637
NCI-H522,5287620,-2.19230412457559,-0.6954138325252811
CL-11,9823820,4.2706685053352125,2.771902360415843
EM-2,638278,2.909773103124752,1.7292859157583862
SNU-398,119607,4.774701512763445,2.326312567326141
HuP-T3,6450551,3.7588607556856006,2.823829591486566
TOV-21G,9911830,2.632871994542491,3.3745545252478535
DU145,19582717,4.079167547325913,2.6636236464945813
HARA [Human squamous cell lung carcinoma],9911830,2.811378702432749,3.0138263029295205
NCI-H23,11178236,-7.211738567035737,2.218227881334629
NU-DUL-1,11214940,0.2172945668943973,1.4617964938576733
NCI-H146,89183176,1.451528120959232,2.6750911788757032
ECC12,135440466,2.566365666133988,0.11297787116722109
NCI-H1435,969516,2.9157892621992705,3.483253235540161
MES-SA,JQ-1-vorinostat (2-1 mol-mol),1.1576177653860995,2.4180480365216415
LOU-NH91,5287620,-1.52867963951729,0.15525758237655743
SHP-77,656346,-0.3278939291368347,3.008680838898307
A-673,9823820,4.6435125645675095,2.289498531316532
EoL-1,25227462,-7.02078477264466,1.6493012029351581
FU-OV-1,168313047,2.3973799381416208,2.803099509660633
TE-8,JQ-1-vorinostat (2-1 mol-mol),1.2917393912170034,2.1558800130002096
OPM-2,445091,3.996829176942573,1.5810615954239404
NCI-H647,11178236,-3.045494047774129,2.506394532029854
HCC1806,119182,-1.4778099119862225,3.177098004014619
RL95-2,11178236,-2.9911312213647463,2.265705501765694
NCI-H647,71304818,2.1232430442903008,2.9160886073906385
SK-MM-2,9911830,2.774593612970169,1.4221079631627918
NCI-H810,72199292,2.669815070934192,-1.6625084422253686
Panc 10.05,5287620,-1.9091068192222644,-0.15249975461788998
HOP-62,11317348,4.640311098885742,3.2398413640151755
MSTO-211H,19582717,3.17062921236116,2.3961281182267027
A-549,969516,4.069131112160555,3.943920808221223
OPM-2,2749,1.7313419667612246,2.6225622727296063
COLO 792,8515,3.901097239936766,2.5245327259252117
RD,2749,2.7695001076987675,3.4152908054205984
CHP-212,9884685,-1.3335734130600392,2.396340063600607
SF539,374536,1.1024692735749633,3.186726951592813
NUGC-3,969516,2.587643924086733,3.3490791207642663
OCI-M1,89928392,0.9297050227630492,1.7168926801784306
NU-DUL-1,445091,4.1667580642532345,1.3152475414414144
UO-31,16219061,3.4024601961388576,3.6680685792474943
MSTO-211H,9884685,-1.5007126123703023,2.202810555185579
Capan-2,25227462,1.046696438113431,3.393718178272292
Daudi,445091,3.707432883595851,1.596461991596596
TT,25062766,1.6300580638905515,2.4458899869113706
VCaP,8515,3.1878682585900258,2.4193476004902497
VCaP,9911830,1.9599655969154228,2.5759962190295687
IPC-298,44819697,-0.2041932793061016,2.5360673764613755
BHT-101,119607,5.9021846021584174,3.4853277401422047
SJSA-1,135440466,1.4837913876736797,0.6196604227665429
KMRC-20,44819697,1.1580347805946598,2.3096663091929073
LS123,2828334,6.0687324293966505,4.104788221830632
LOU-NH91,71304818,3.9209078908272703,2.779830379600365
G-292 clone A141B1,24797083,1.8893174535467003,3.7668178543283464
Ku812,119182,-3.854816046340745,0.3617713059633784
HCC1428,119607,5.616669125283928,3.609114167358156
AGS,969516,2.7767421480695473,3.3344373163739975
DMS 53,4705,3.2924346460856015,2.961922500518171
BFTC-909,16219061,3.736019824418232,3.58542154069513
NCI-H929,46174525,3.514748643502036,1.9597252430378733
CAL-33,2828334,6.663771268726494,4.052426159105657
HGC-27,11214940,0.1213082583138162,1.981064020304354
OVCAR-4,969516,2.645459289279924,3.6891658503673623
SNU-1,44819697,-2.0241028085295016,2.0070908517259305
RKN,5287620,-2.679516494579474,0.2428044363432553
