cell_line_id,drug_id,response,predictions
ECC10,56973724,1.9827753072040135,0.30851976661193137
UACC-257,UNC0638-navitoclax (1-1 mol-mol),3.0893651600544096,0.8941191903265994
22Rv1,6918328,-0.4288585657869615,1.4879002183758203
KALS-1,25102847,3.196145388858035,2.7989481449062334
MOLP-8,11612883,2.388158793316403,1.1599249514897287
GCT,3081361,1.6922234475015856,1.4510493282870434
NCI-H292,9935249,3.8808310590786,3.0497271020514125
EoL-1,BRD-A02303741-navitoclax (2-1 mol-mol),-1.725431006019431,-4.134282721358409
SIG-M5,46926350,-5.121747869995948,0.25169813745298764
OVK18,11427553,3.63610966472945,2.301146598773499
SK-N-FI,9903786,1.217997719739724,1.560875753693539
KALS-1,2841722,4.620534945057791,4.2701737993325395
SK-CO-1,vorinostat-carboplatin (1-1 mol-mol),2.626947191906058,1.8551672047631353
SNU-423,5311281,1.00024651229924,3.4168570318323424
JM-1,11175137,0.9157477453434189,1.5565089143764625
B-CPAP,135875424,3.307629887397838,3.0950034830139517
PSN1,11175137,2.8909846176365592,2.6507484918109783
Daoy,3543504,4.132904139277028,4.134100259812236
D283 Med,24821094,1.9076821647913431,1.982828531492498
G-401,9549297,1.736191202159007,0.5615372360761012
Panc 10.05,216345,4.359083017393204,1.8219504937750957
SNG-M,5311281,0.8673399691435586,3.721167627409871
D283 Med,5978,-3.0503373024803557,0.19890458736572889
SNU-5,216345,4.056420479134934,1.3192322041307802
A-204,56949517,5.324365185243357,-1.99695799256536
5637,24978538,0.6485463947372522,1.0431526990930997
786-O,445643,5.266626358607012,0.9205983237359388
ONS-76,5746,1.4703359849180313,2.054494832087389
KYSE-180,9903786,3.667884143051944,1.5787773219829808
SNU-5,selumetinib-vorinostat (8-1 mol-mol),2.3569567628578176,2.205548128718906
HARA [Human squamous cell lung carcinoma],ISOX-bortezomib (250-1 mol-mol),0.5382016887520487,0.23734433700777857
