cell_line_id,drug_id,response,predictions
NCI-H1092,51037431,6.3894384839452725,2.9351075738268775
NCI-H522,613000,2.2856040748624347,3.731027889218692
RVH-421,44137675,3.972961519882127,3.8703889442383286
SU-DHL-8,51037431,2.064699416570013,2.8196022646329415
GCT,25126798,2.4566925320258797,2.3465920276187604
Granta-519,107970,1.5911312599666134,3.0639650462889874
EPLC-272H,piperlongumine-MST-312 (1-1 mol-mol),1.5737339810671582,0.4746283243943445
L-428,44484893,4.040437947140955,1.9132963013004498
SNU-449,navitoclax-gemcitabine (1-1 mol-mol),5.117951975418846,2.3265370672744603
EN,11640390,3.4891915249223557,2.766205976700927
SK-MEL-5,6918878,1.446817120772073,2.1455197176537615
HCC366,148198,-3.0667828762214344,0.8111466039307319
786-O,10113978,3.9085903148062,2.59000932965138
BHT-101,piperlongumine-MST-312 (1-1 mol-mol),3.5003852868322016,0.9764893536826594
BT-474,107970,2.4195219689765266,3.366070988526661
UM-UC-3,navitoclax-sorafenib (1-1 mol-mol),1.365335670698342,2.0283068615173216
TOV-21G,5281321,-2.109128921056566,0.07865607410968366
Hs 940.T,11640390,3.9814121692624216,2.979835527019789
SK-MEL-1,11640390,4.907415921825892,2.848172577113618
SW620,10113978,2.1371202530737974,2.39166353075512
Calu-3,selumetinib-MK-2206 (8-1 mol-mol),1.8093135756955483,2.0834529509950013
OCI-M1,navitoclax-sorafenib (1-1 mol-mol),1.2899887017794949,0.8845548516304782
697,10113978,1.2215533451799487,1.0248250987917928
Panc 04.03,44462760,4.978463894781355,3.5346149949460233
OCI-Ly19,24964624,1.5885520853169603,1.8330693372958315
RCM-1 [Human rectal adenocarcinoma],7326481,3.471788060157272,2.746352248501943
769-P,71466445,4.666274253577678,1.7436666834390664
A4/Fukuda,107970,1.5574682195612295,2.2693334847091737
NALM-6,71466445,2.5967465437674537,0.957830395162112
T24,46398810,3.5396963030792707,2.9576315330359826
OE33,piperlongumine-MST-312 (1-1 mol-mol),1.672425698921404,0.7655095527810848
Calu-3,navitoclax-sorafenib (1-1 mol-mol),2.8195441454788126,0.8111524021649165
KMS-11,7326481,2.7623413102889085,1.4344503176641796
