cell_line_id,drug_id,response,predictions
YAPC,16038120,1.926562361021756,2.965721908475511
NALM-6,5282054,2.0752827727418373,0.7322318806440008
OV56,25150857,3.1812917286397235,2.6887372252080803
VCaP,alisertib-navitoclax (2-1 mol-mol),-0.7593909902085126,0.7683074879748153
HDLM-2,135999136,4.831194178567747,1.6289445582932192
SF268,24775005,3.437973425315998,2.1244680431097533
SF268,753704,5.081908767441593,2.8075626607530193
EPLC-272H,5280436,3.0587816083912704,3.346071658110933
NCI-H838,9907093,4.3323653972327225,3.6885254120300575
NCI-H211,9929138,5.380776985298909,3.003024752947307
DBTRG-05MG,409805,5.910721068124035,2.2400752474216663
HCC15,24775005,4.257174534281358,2.132653715188566
HPAC,400769,-1.941204804997912,2.94592309402801
MES-SA,9936388,2.5692609882827964,0.9531989491378225
RMG-I,11455910,3.4870876000849704,3.3811419605943254
KMS-12-BM,327653,2.270237785805321,2.605313050045684
Lu-65,135999136,6.05207061737822,1.1717435982868238
TE 441.T,409805,4.133178498098395,1.524555837542146
SF539,2126,3.755804454049341,4.004094553576224
KMRC-1,5291,3.811670367299954,2.4592451397155894
NCI-H1435,1750826,-0.1835309562172216,2.8875920890897855
ECC12,alisertib-navitoclax (2-1 mol-mol),1.5169983142107526,0.8928772735846436
CFPAC-1,5280436,5.6589395235026805,3.2237490159479747
L-540,53325874,5.141925216482491,1.9583362131119924
DMS 114,400769,-0.2942266615029807,2.8847575495008977
NCI-H1092,148124,4.484868615111272,-1.0029612774818206
G-401,6184667,2.5094508901292487,2.203755878436479
SK-N-DZ,alisertib-navitoclax (2-1 mol-mol),-2.060844174223122,0.35941779501399246
CAL-27,36314,3.138272266453644,1.0113809236235627
EC-GI-10,327653,3.618269807161223,3.854604835884121
TE-15,126941,-2.159611946288151,3.1468665765750643
NCI-H2122,60700,1.639825549144002,0.9319329100847189
NCI-H1155,439501,-2.4258947741424572,-3.40940927006491
NCI-H650,216468,3.320950349472762,3.540632630985751
WM115,11455910,0.9860510612095932,2.654398350079193
SCC-4,navitoclax-piperlongumine (1-1 mol-mol),-1.6662338579926064,0.2739250633703396
AU565,44620216,3.755834453350393,2.5954284387301096
8305C,107985,-3.674181215647319,3.5015884624335603
NU-DUL-1,107985,-4.8298197755406935,1.1826315479851173
HT-1197,11707110,2.50828975379121,1.8177112806822198
T84,11707110,-3.4027383151405055,1.5216565078734943
AGS,9907093,4.566284177615557,3.2388842845320274
NCI-H522,24180719,4.104291025168841,3.009078111171894
