cell_line_id,drug_id,response,predictions
IGR-1,JQ-1-MK-0752 (1-1 mol-mol),0.0432224022116419,1.9414840093302828
23132/87,168312962,1.8660050166777955,2.6229340654117212
NCI-H2444,135398516,1.6297476899633063,3.045660775224162
SNU-C1,JQ-1-MK-0752 (1-1 mol-mol),-0.7889992750761078,1.4432092545922115
Namalwa,serdemetan-SCH-529074 (1-1 mol-mol),0.9967824467026186,0.8013847761497443
SK-LU-1,doxorubicin-navitoclax (2-1 mol-mol),-1.1621439643787228,1.0939932068292477
NCI-H2172,54618305,4.356498397814067,1.3322496217689013
NCI-H2110,doxorubicin-navitoclax (2-1 mol-mol),-2.638354806422936,0.8169848374601218
SF268,3634881,2.969324395908753,4.030017843840738
MDA-MB-453,4917,2.8920757434762203,2.0202714018469035
NCI-H1915,54618305,4.271520986839047,0.8257202763186755
TE-5,100016,6.463093527046919,3.589051094395212
CHP-126,135398516,2.276738320670754,2.636059126713904
TT2609-C02,2871966,1.4614833749073728,4.293421251987454
SNU-5,241158,4.938861844841369,3.2905529706864725
VCaP,carboplatin-etoposide (40-17 mol-mol),1.571084853715352,1.5232904575108344
HCC1937,12001922,1.9857697092804127,2.730333826639029
GDM-1,44607530,1.6702446957544874,0.8248678466745938
OVCAR-8,10231331,5.783202418816481,1.063842344800086
SNU-5,1641662,3.4772092335157696,2.122465349327071
NCI-H508,doxorubicin-navitoclax (2-1 mol-mol),-0.2137871186613294,1.1111745956604981
NCI-H2172,11152667,1.0620592795126853,2.572094145024218
PC-3,2874250,4.412368981062481,2.4206791695185714
DB,44607530,1.242051718427733,0.7489050513153994
KYSE-140,2874250,5.180554173856093,2.4130597916718393
A-204,12001922,1.2747075164963704,2.210367597722715
NCI-H810,3634881,2.3315037981310054,3.7288600637958815
SNU-C5,erlotinib-PLX-4032 (2-1 mol-mol),1.7868684166511364,2.5421743810889694
NCI-H2170,doxorubicin-navitoclax (2-1 mol-mol),-1.3543958062007773,0.8676794170012886
HCT 15,24753719,1.6813989750926222,3.5498774020645834
MeWo,24753719,4.301435629078812,3.5963022729578222
JURL-MK1,6252,-3.182083530622813,2.5941689880755026
SH-4,selumetinib-tretinoin (2-1 mol-mol),-0.4503204477646628,2.4794791740571043
HCC366,BRD-K27188169-navitoclax (2-1 mol-mol),3.586818183472054,2.2361919801234644
OCI-Ly19,10302451,3.771055498510201,0.6627426008743452
OAW28,serdemetan-SCH-529074 (1-1 mol-mol),2.2159278934374416,2.5363724116015645
Raji,15983966,-4.617791465019002,0.9032057414720306
HL-60,doxorubicin-navitoclax (2-1 mol-mol),-2.516149409509295,-0.16701628980373098
AsPC-1,10231331,1.7826677656602696,1.4666476168528562
KMS-11,44607530,1.435934660173674,1.0465011645957991
KYSE-180,68056272,3.810471876524393,3.437569570984855
Calu-6,carboplatin-etoposide (40-17 mol-mol),4.272566305251629,2.3302270076124048
DoHH2,BRD-K27188169-navitoclax (2-1 mol-mol),-1.5664711574800654,-0.24871651918626797
SK-N-DZ,54618771,1.6513533063720298,3.308043978171106
UO-31,73707398,1.1940255314517427,2.2974627582057203
HL-60,10302451,4.087381229377661,1.0265461251790355
NCI-H441,54618771,2.015817613413058,3.199176518784015
769-P,carboplatin-etoposide (40-17 mol-mol),4.400631010884218,2.9885127841610597
DU4475,168312962,0.341893446057543,2.0069925667004314
G-292 clone A141B1,2949965,2.655663532072229,3.842263076888251
786-O,60750,-4.199941501843244,1.638530064955986
RPMI-7951,10302451,2.662563983337758,2.679643580333181
SK-MEL-24,54618771,0.9964231192757652,3.398591202154587
OE33,2871966,0.1098909707191732,4.0505363797300085
NCI-H1838,135398516,2.9092100081084524,3.3455020609850137
OCI-M1,135398516,2.2923496181537115,2.630378412799344
EFO-27,44607530,2.237032971856772,2.113818771766995
SK-MM-2,doxorubicin-navitoclax (2-1 mol-mol),-1.573814170018547,-1.2750640613156952
LCLC-103H,241158,3.440238106244061,3.4616282019738973
RCH-ACV,11717001,5.609771509374233,1.5572736278704828
A-172,2871966,0.6464215461618045,4.275456510714303
GDM-1,doxorubicin-navitoclax (2-1 mol-mol),-1.5504824187642812,-0.7853994891591901
8305C,doxorubicin-navitoclax (2-1 mol-mol),-0.1171890853446075,0.8908497157089867
YAPC,6252,1.451992868069142,3.5302185650819653
SK-MEL-5,241158,4.170979949638567,3.100692194876024
DoHH2,73707398,-1.1852671026116226,0.8331314000486241
JeKo-1,6252,-3.1817220732160414,2.531962016014221
SW1417,12001922,2.008835145968964,2.621447297073532
MHH-NB-11,12001922,1.7736071524509158,1.301137015541646
MDA-MB-453,54618305,5.448966988850886,0.8038664362812105
MG-63,11238147,3.295680112654637,0.4135949596198731
