cell_line_id,drug_id,response,predictions
G-402,56646779,4.480997332037086,2.8243462773222245
LS513,11656518,2.1849440824913686,3.511117785333178
TE-1,3062316,0.550914721709061,3.6274129022382886
OCI-M1,462382,-0.0367256720899532,1.2806292275743962
B-CPAP,6610216,4.017338863517876,2.8084562877494728
RKO,52947716,-6.611161073849914,1.1882480232572852
NCI-H716,219104,4.657897835899996,2.2521750642155007
CAL-54,2746,3.3346441526791306,4.3708735686871805
ECC12,10127622,5.401151906980483,2.91517255489618
ZR-75-30,4096211,4.293167337670182,2.0139946636124093
LAMA-84,25262965,-2.2297576749162658,1.6380116002997689
A-549,JQ-1-navitoclax (2-1 mol-mol),0.8955276782624513,1.3007721690672656
MHH-CALL-4,SNX-2112-bortezomib (250-1 mol-mol),-2.3571867413235714,-1.0510946764518805
JURL-MK1,25195348,1.133870774506744,1.9034158562542478
HCC1954,6623618,1.9536664350592945,2.0776840290674117
DoHH2,3062316,-4.102144500748695,2.9336124862933293
SNU-61,4521392,3.90812104829802,2.871953540284258
KNS-62,11485656,3.204340501575354,3.2428496377988614
NCI-H2081,4261,0.6223961435689531,1.1248589864700635
8305C,3062316,-1.2333396053655148,3.239760564254654
Panc 02.03,3062316,2.5231792980774,3.850668446597751
MES-SA,462382,-0.1633534537116309,1.5711840124443928
MOLP-8,6918837,-6.2821371699611515,2.0840267324167674
SK-MM-2,9927531,3.423086236737343,1.8328383835457547
A-204,52947716,2.185714897938549,0.987973045171393
RCC10RGB,3062316,3.7206614033239833,3.942533753086495
IA-LM,25262965,-3.1838216959830796,2.00303925763426
EN,44607531,1.5115090755616154,3.7911945999300802
SW1573,4096211,3.236722527011662,1.8744870030087073
NCI-N87,11683005,3.6426598339920297,2.866231315123023
NCI-H1341,25195348,2.892897148639645,2.154711325742026
COR-L88,decitabine-navitoclax (2-1 mol-mol),-1.295316509994457,-0.7051835733553342
OCI-AML-5,25195348,2.388143092510493,2.0992641453597707
NCI-H661,44607531,1.139733733680255,3.78625584676732
FTC-133,10127622,5.496386107928154,3.2274452764325985
TE-10,44607531,1.5039143378496076,3.9163690404510643
SNU-61,selumetinib-decitabine (4-1 mol-mol),0.7791363138333649,2.91481779938543
NCI-H526,219104,1.6992569619834808,2.711351499690544
OCI-M1,10127622,4.826612611852515,2.5169602490684424
LCLC-97TM1,17759555,4.8791087487812606,3.1606435365451944
Hs 746.T,decitabine-navitoclax (2-1 mol-mol),3.2701241677867725,-0.10944961309987977
HL-60,decitabine-navitoclax (2-1 mol-mol),1.4119444772956735,-2.6046009565128503
MOLP-8,11485656,1.8270206697288176,3.0016975109328525
NCI-H1915,49766530,3.459700063272212,1.4492037277809446
QGP-1,44607531,1.6356221698582358,3.680339486240669
8-MG-BA,49766530,-0.054737716744796,1.3439399510499819
LCLC-97TM1,selumetinib-decitabine (4-1 mol-mol),4.710076676704391,2.828326312306602
NALM-6,selumetinib-decitabine (4-1 mol-mol),-2.8882478143779227,1.9506328283432692
SNU-407,SNX-2112-bortezomib (250-1 mol-mol),-1.3156181568385197,-0.8374115175636803
GI-1,462382,0.1577419766212177,1.7117077339537898
IA-LM,JQ-1-navitoclax (2-1 mol-mol),0.4623829149690596,1.027129105220987
IGR-37,25195348,3.352878102344857,2.2861578718669247
SU-DHL-1,25262965,-0.1887460090186497,1.493952448534068
Calu-6,4261,2.6614542113118738,1.1947192866807077
LS513,6623618,2.417819447108069,2.21984181654712
SNU-407,11485656,1.7989255802763466,3.173535939968131
NCI-H660,JQ-1-navitoclax (2-1 mol-mol),-2.0448681061106515,-0.1988498530542754
MDA-MB-361,docetaxel-tanespimycin (2-1 mol-mol),-2.7917449496485354,1.352235438362072
NCI-H28,11485656,1.9192630984441017,3.3188394843817424
NCI-H196,navitoclax-MST-312 (1-1 mol-mol),1.3127280488868007,0.9457748237887081
G-402,67156097,-0.6050827581838222,2.3539525540365953
DU4475,9927531,3.2558531780718507,1.9406549932851147
NCI-H23,25262965,-4.323169675222029,1.6780442861150877
BT-549,4261,1.9217340769001163,1.1631417639123132
8305C,11683005,4.222454515093021,2.9691475122260975
SK-MEL-3,44607531,1.7295390257855068,3.5963477380009135
YKG-1,6610216,4.705494965359816,2.787015350993008
TYK-nu,44607531,2.0275675200107557,3.324106830230972
697,10127622,4.460828752763839,2.072516283635945
HEL,44607531,1.529117499700861,3.5630831344883602
BFTC-909,25262965,-1.7887871070762158,2.190160755859111
