cell_line_id,drug_id,response,predictions
DMS 273,9952709,2.373087309160908,3.2633179568094506
SCC-4,45279963,4.047294814982112,2.3956262160981776
SNU-407,selumetinib-JQ-1 (4-1 mol-mol),-1.4031529042241262,1.082317600959453
HEL,12003241,-0.3954740832299299,1.685633356264429
NCI-H508,3025986,-0.1600526835372885,2.1609921124847715
Fu97,135398738,-2.190942662020685,3.782017970538399
U-251MG,10296883,4.141522340635607,2.110860729948926
NCI-H522,9908783,5.043768225694569,3.314763548756089
LS123,42642645,1.3766242781191698,2.4908486081197627
NCI-H2170,176870,1.4022094568387062,2.8138228704135493
NCI-H2029,123631,3.506042397229096,3.1233611974181366
HCC1954,selumetinib-piperlongumine (8-1 mol-mol),2.2426733193071793,2.6833245253433056
MHH-NB-11,675434,6.056149649498793,4.117289162252555
OV-90,12003241,-0.4315626967505086,2.706597663677221
FTC-133,123631,3.8044847524269865,3.2415594331538977
Caov-3,613753,3.0858035791906087,3.3007187738916586
SNU-1,3025986,-1.2758021983317414,1.5531997279103549
D283 Med,3689413,-5.066385831563446,2.3200539808470726
Mel JuSo,9915743,2.4580846898357547,2.996850729650871
EFO-27,11977753,-1.8189065225127747,3.905844307598664
NCI-H660,57519531,5.796836367779047,3.5485319178119568
KCL-22,637858,1.7963655240899727,1.7405834763432515
NCI-H1792,selumetinib-JQ-1 (4-1 mol-mol),1.508077627842721,2.21965708558832
CAL-54,637858,1.3720795157109595,2.5079147237326636
DMS 114,44202524,1.6228376317303324,3.1302008858285277
SNU-387,637858,3.1289218700109696,2.7816236562324916
NCI-H2228,637858,3.1749317104999673,2.585705433920009
AU565,613753,3.214352381260741,3.007416682257984
Lu-65,9915743,2.050551276197927,2.8778729324815493
RPMI-8402,12003241,-0.4088888603650127,1.4019286310291739
U-251MG,9825149,2.3821474088229135,2.700063202259048
ECC12,53232,1.5552546822484894,1.6013317520738541
MOLP-8,3552672,2.5417747800161483,0.7665801942632885
769-P,crizotinib-PLX-4032 (2-1 mol-mol),2.820369688893342,2.1089789153398995
SCC-25,176870,0.5714863317316811,2.6396272602107937
THP-1,637858,1.002288461822537,1.6770385358359945
NCI-H1915,12003241,-2.138789855422618,2.5653292013820788
CCK-81,57519531,1.4442507940377596,2.900131680199729
647V,45279963,3.7922469722249166,2.3293606562126
SW1463,54143018,1.6932952952144893,2.1885211732387297
A-253,11955716,-2.329892106854415,3.2985817454381134
UO-31,7251185,1.835843706686041,3.6250101685833958
Reh,11977753,-2.9349833425514658,3.1797547441443132
Namalwa,11396600,2.5581294543218616,1.935754900899218
RMG-I,crizotinib-PLX-4032 (2-1 mol-mol),2.4516417957050463,1.9204593133412768
JURL-MK1,17755052,1.971064057664346,1.9705719112303148
NCI-H23,6505803,-3.94863940408712,-1.7396885733251113
IGR-1,7251185,2.954987144394006,3.648482148038996
Caov-3,73707386,3.637986514762385,1.0984718854723703
769-P,637858,2.2738014282368324,2.6454052472196365
A-253,12003241,0.3953648973902781,2.606275387747765
JM-1,613753,2.4959303189076376,2.393784674875487
U-118MG,15547703,3.972544129520171,1.8860391604345081
COLO 680N,3689413,-1.68743506325492,2.8674723219570972
KMRC-20,12003241,-0.2043728031762648,2.9568425423271036
Hep 3B2.1-7,123631,2.537990719576873,2.9464285408018047
8-MG-BA,crizotinib-PLX-4032 (2-1 mol-mol),2.545355044233639,1.8211247460685596
