cell_line_id,drug_id,response,predictions
KMS-12-BM,tanespimycin-bortezomib (250-1 mol-mol),-0.6230177375781689,-2.8093518179435573
EJM,46199207,3.0615007754696095,3.3821970062008635
MES-SA,9866186,0.9290169733311512,1.9052943307375478
NCI-H2170,375860,0.3943136214520606,2.5443252766692384
Daoy,selumetinib-GDC-0941 (4-1 mol-mol),2.0496212726424914,2.497508942054575
NCI-H838,46191454,1.8380071805207052,2.512711306064861
SNU-5,11964036,0.0374331258618851,1.5190649485098964
HT115,15953870,3.427136718543439,1.7464643916585343
SNU-449,BRD-K55473186,5.1406225681359174,3.5988979465206326
CAL-33,24951314,1.6899725259176115,0.6957252967672782
U266B1,262093,2.320136156024279,2.5591394789531163
SK-N-SH,11719255,2.9041919167957007,1.5406508497952247
BT-20,4259181,1.436733914806858,2.9664666908180664
D283 Med,tretinoin-carboplatin (2-1 mol-mol),0.0098310122185737,1.6031939056065854
PF-382,1716436,4.358638458244471,1.779505364717907
SF539,16736978,2.0915382548726353,0.3093126565624094
NCI-H1838,44185566,2.308532509397113,2.3648993502400755
SIG-M5,9866186,-0.469337765591878,1.642463361032675
Mono-Mac-6,285033,-1.982838981659621,0.9692834737583281
OE21,9866186,-0.2003776611728709,1.8052674429021462
AGS,66577038,3.016990223516085,1.6407708992296628
NCI-H2452,2733526,3.4563089712221,3.2942325034674487
DU145,104842,-5.7011187916518935,0.753089949806063
786-O,54613361,0.6573437645781268,1.9910840291411618
MDA-MB-231,54649381,4.253092807097923,2.2674621854506882
NCI-H1792,3503,2.9689125672363046,2.722017383539008
BT-20,49793307,-1.3314896460203238,-1.7501848155084279
OCUM-1,16736978,-0.4431939341683101,-0.546167879624388
ALL-SIL,24771867,-3.516684419884963,0.13998834163902082
NCI-H146,1716436,1.8968095332546364,2.9348069254144757
MOLM-13,9866186,-0.4750218873797177,0.6670966838862984
SNU-C5,9866186,0.7687127359316717,1.628074978925253
SF268,2742550,4.301402217118159,1.8204816911059205
DMS 53,24771867,2.2893106691874308,0.9066315379009768
NCI-H2081,104842,-6.196868817242243,0.011604646227236635
Lu-65,selumetinib-GDC-0941 (4-1 mol-mol),-1.6504739583037105,1.5891414981516236
Lu-65,3503,1.319082259857831,2.4004407071171467
NCI-H196,15953870,6.198131940680453,2.1304042555783957
Daoy,24771867,3.1474812172720625,0.8690480190310896
BHY,54454,2.8209091917402014,1.389124974454799
CAL-51,3136844,4.799885860604426,2.0528226946397194
KMS-11,46191454,-1.0735350342493668,1.0384429907523065
HCC15,24771867,-1.1106317715549263,0.9073392982806483
A2780,66577038,2.715796351675557,0.713259622104274
G-401,24779724,6.361263224396382,1.2754586860680062
HT,54613361,-1.5351523898857753,0.3006687616602511
LCLC-97TM1,3503,2.904492448420953,2.384516761340109
GaMG,9866186,3.397782428798093,2.2195018054465008
DBTRG-05MG,11964036,1.4947333604845077,1.9736645721906674
KATO III,5479543,3.4729574009190274,0.8791855898442349
SUP-T1,24771867,-1.7526538791604511,0.5026566760056476
RPMI-8402,selumetinib-GDC-0941 (4-1 mol-mol),2.2206105962068645,1.087228749479835
NCI-H23,tretinoin-carboplatin (2-1 mol-mol),4.7828678136507,2.2415918573837446
