cell_line_id,drug_id,response,predictions
YAPC,16038120,1.926562361021756,2.9808468092028186
NALM-6,5282054,2.0752827727418373,1.2407663539699512
OV56,25150857,3.1812917286397235,2.343101013304649
VCaP,alisertib-navitoclax (2-1 mol-mol),-0.7593909902085126,0.666550590818604
HDLM-2,135999136,4.831194178567747,1.1544340997257074
SF268,24775005,3.437973425315998,1.4021618554810373
SF268,753704,5.081908767441593,3.314555613333034
EPLC-272H,5280436,3.0587816083912704,3.1601802850029777
NCI-H838,9907093,4.3323653972327225,3.7454158301137706
NCI-H211,9929138,5.380776985298909,3.0304982443020676
DBTRG-05MG,409805,5.910721068124035,2.251452608339811
HCC15,24775005,4.257174534281358,1.1806781646899274
HPAC,400769,-1.941204804997912,3.0613084159137167
MES-SA,9936388,2.5692609882827964,1.3130815706748964
RMG-I,11455910,3.4870876000849704,3.128098839071756
KMS-12-BM,327653,2.270237785805321,2.84403744624348
Lu-65,135999136,6.05207061737822,1.634094863287833
TE 441.T,409805,4.133178498098395,1.3024420335367015
SF539,2126,3.755804454049341,3.8200214226138396
KMRC-1,5291,3.811670367299954,2.3862537433757063
NCI-H1435,1750826,-0.1835309562172216,2.4847233623800715
ECC12,alisertib-navitoclax (2-1 mol-mol),1.5169983142107526,0.7283950168390569
CFPAC-1,5280436,5.6589395235026805,3.106202808638486
L-540,53325874,5.141925216482491,2.952933035529516
DMS 114,400769,-0.2942266615029807,3.017315536675698
NCI-H1092,148124,4.484868615111272,-0.19087001699345035
G-401,6184667,2.5094508901292487,2.948242130053356
SK-N-DZ,alisertib-navitoclax (2-1 mol-mol),-2.060844174223122,0.7666944413594712
CAL-27,36314,3.138272266453644,1.5228443914663818
EC-GI-10,327653,3.618269807161223,3.6873643477226414
TE-15,126941,-2.159611946288151,2.31771128478135
NCI-H2122,60700,1.639825549144002,-0.08324908956729082
NCI-H1155,439501,-2.4258947741424572,-2.7526333236645812
NCI-H650,216468,3.320950349472762,4.799613843784088
WM115,11455910,0.9860510612095932,2.7478058546022504
SCC-4,navitoclax-piperlongumine (1-1 mol-mol),-1.6662338579926064,-0.20419169073552054
