cell_line_id,drug_id,response,predictions
U266B1,216239,2.428522816596453,2.279899852019067
CAL-62,44819697,-0.7836018960168194,2.3481742432821973
786-O,119182,-0.806608450277552,3.546213741415345
KYSE-510,969516,3.458410952028274,3.41030347851925
SK-HEP-1,445091,4.514173662724111,2.8006672751165387
SU-DHL-1,JQ-1-vorinostat (2-1 mol-mol),1.047000957100153,1.5188611616418168
KYSE-150,89183176,4.456208856606086,3.6437418314259253
SK-N-DZ,89928392,0.909188917042012,1.8243651967989774
NCI-H522,5287620,-2.19230412457559,-0.37809372304230615
CL-11,9823820,4.2706685053352125,3.3079956149723757
EM-2,638278,2.909773103124752,1.8076440473325235
SNU-398,119607,4.774701512763445,1.9647451446616322
HuP-T3,6450551,3.7588607556856006,2.994468062005873
TOV-21G,9911830,2.632871994542491,2.945468438489543
DU145,19582717,4.079167547325913,2.674869269402947
HARA [Human squamous cell lung carcinoma],9911830,2.811378702432749,2.737549794792476
NCI-H23,11178236,-7.211738567035737,1.740367461620915
NU-DUL-1,11214940,0.2172945668943973,1.4993155581523607
NCI-H146,89183176,1.451528120959232,2.9423834316161983
ECC12,135440466,2.566365666133988,0.10974323674117482
NCI-H1435,969516,2.9157892621992705,3.375807108708563
MES-SA,JQ-1-vorinostat (2-1 mol-mol),1.1576177653860995,2.764866598337633
LOU-NH91,5287620,-1.52867963951729,0.011810102446152217
SHP-77,656346,-0.3278939291368347,2.8957225726808957
A-673,9823820,4.6435125645675095,1.5940900281178565
EoL-1,25227462,-7.02078477264466,0.8790808466300422
FU-OV-1,168313047,2.3973799381416208,2.8403527161829047
TE-8,JQ-1-vorinostat (2-1 mol-mol),1.2917393912170034,2.2563336356485535
OPM-2,445091,3.996829176942573,1.9268657182742166
NCI-H647,11178236,-3.045494047774129,2.651626459629969
HCC1806,119182,-1.4778099119862225,2.903583564380873
RL95-2,11178236,-2.9911312213647463,1.9931213225933846
NCI-H647,71304818,2.1232430442903008,2.8350514061770298
SK-MM-2,9911830,2.774593612970169,1.1973098096304502
NCI-H810,72199292,2.669815070934192,-1.7023148492743325
Panc 10.05,5287620,-1.9091068192222644,0.13950489879458322
HOP-62,11317348,4.640311098885742,2.943802439712783
MSTO-211H,19582717,3.17062921236116,2.32285672893568
A-549,969516,4.069131112160555,3.6791780434888626
OPM-2,2749,1.7313419667612246,2.6661961264319802
COLO 792,8515,3.901097239936766,2.5465725251842546
RD,2749,2.7695001076987675,3.9587845857754904
CHP-212,9884685,-1.3335734130600392,2.4788605279384974
SF539,374536,1.1024692735749633,3.54698068417794
NUGC-3,969516,2.587643924086733,3.4916013465088658
OCI-M1,89928392,0.9297050227630492,1.807886563734322
NU-DUL-1,445091,4.1667580642532345,1.7677318822768577
UO-31,16219061,3.4024601961388576,3.1480268527538873
MSTO-211H,9884685,-1.5007126123703023,2.4941968859974746
Capan-2,25227462,1.046696438113431,3.1577887134312563
Daudi,445091,3.707432883595851,1.8533370858852936
TT,25062766,1.6300580638905515,2.981926876510039
VCaP,8515,3.1878682585900258,2.0267825624830316
VCaP,9911830,1.9599655969154228,2.229390795935557
IPC-298,44819697,-0.2041932793061016,2.4596972920423714
BHT-101,119607,5.9021846021584174,3.523354133330484
SJSA-1,135440466,1.4837913876736797,0.5654856753455922
KMRC-20,44819697,1.1580347805946598,2.5715119492419616
LS123,2828334,6.0687324293966505,3.596374107757183
LOU-NH91,71304818,3.9209078908272703,2.817225276228027
G-292 clone A141B1,24797083,1.8893174535467003,3.732330363143488
Ku812,119182,-3.854816046340745,0.3458953734926878
HCC1428,119607,5.616669125283928,3.7998600073453423
AGS,969516,2.7767421480695473,3.49448091133639
DMS 53,4705,3.2924346460856015,2.8856779742326903
BFTC-909,16219061,3.736019824418232,3.3313320650546876
NCI-H929,46174525,3.514748643502036,2.160173710022276
CAL-33,2828334,6.663771268726494,3.4918797346328425
HGC-27,11214940,0.1213082583138162,1.941210202714427
OVCAR-4,969516,2.645459289279924,3.7137441809216596
SNU-1,44819697,-2.0241028085295016,2.032706710168208
RKN,5287620,-2.679516494579474,0.164361380771755
OVCAR-8,46224516,5.7120339301252345,3.6412362820953184
NCI-H1105,19582717,2.5465247477032884,0.5152440947727176
SaOS-2,9884685,-0.6485333929619777,2.163634618800921
NCI-H28,16722836,1.2237649496548593,3.227967447242711
L-428,2828334,5.83903962861497,2.606527726406203
COLO 680N,168313047,2.7085879555229906,2.4139600179591985
EPLC-272H,119607,4.376039185165299,3.6417852171007006
MG-63,445091,4.734162422347684,3.1987938200979484
KYSE-140,89928392,0.8037365501999809,3.1432642755769593
ESS-1,11178236,-5.021714388014341,1.9178872806931877
OPM-2,6450551,0.7106995413225735,1.1655762711899256
SUP-M2,9823820,3.605308635423522,1.47806428036972
TOV-112D,24797083,1.3661855151247786,3.7127298840256877
LoVo,656346,0.766025679375412,2.985224797494563
EC-GI-10,44819697,-4.826480787076249,2.448591014737915
NCI-H522,4477,0.4448521837298123,1.297191954400076
RPMI-8402,2945648,2.8169144460713498,0.988168312472687
NCI-H2170,9884685,0.3769031267544711,2.721307067742477
SW1573,JQ-1-vorinostat (2-1 mol-mol),2.32143209708559,2.5561375262744632
AsPC-1,374536,-1.7506249493921369,3.860320302188283
BHT-101,374536,1.6558315927095053,3.5404376578581243
SW1088,11178236,-2.5295662136765475,2.437948852202553
ChaGo-K-1,89928392,2.9195597645126945,3.235650484809278
NCI-H211,9911830,2.242620960008613,1.7006085851806736
SW1088,119182,2.2811967850571824,3.3139405930167474
CAL-12T,25062766,1.8003587761290591,3.2550312370183776
P31/FUJ,374536,-2.654779926412406,0.6908953938957555
KU-19-19,119607,4.136898976237774,3.738886460049768
BxPC-3,9911830,2.611582201474507,2.8066146294961287
ChaGo-K-1,44819697,-1.7321119268385738,2.717556033100196
TOV-112D,25227462,1.3323175912445546,3.086268476351586
Namalwa,71304818,2.0125087813378824,1.7865271991167455
SK-UT-1,216239,1.4894515561019788,2.6367084312760847
NCI-H1568,44819697,-2.651253194329211,2.2629742383022164
MDA-MB-157,9884685,1.398372779004129,2.0315124512726372
JVM-3,89183176,3.130899704301791,0.8117684526136317
RS4;11,9911830,1.8582637769181332,1.2377371135856072
NCI-H2228,53481919,3.8885668523303423,3.1345887553717624
HEL,11214940,0.9295508638766669,1.6588658248538533
COLO 684,25227462,-3.680314692323438,2.6428959434117782
SUP-T1,89928392,-0.4762017353418148,1.7074044306670075
CA46,25062766,1.483751377697603,2.3899942477181324
LXF 289,44241473,4.688676931788039,3.2421285157706836
SK-HEP-1,JQ-1-vorinostat (2-1 mol-mol),1.4434630535263555,2.4092720860666663
CAL-29,119182,-0.8555416250807816,3.0420079831426965
SaOS-2,119607,5.401113896800015,3.6484122973191746
EFO-21,969516,2.842242128880718,3.7124060475070086
LCLC-103H,16219061,5.306010014393872,3.5552012265781987
SNU-61,135440466,2.760100648324382,0.5244931487656517
Rh30,19582717,6.071105591881468,2.393864609683715
RL95-2,4477,0.4978451360037487,2.6964821398792567
NCI-H1341,11317348,1.040496588529538,2.188359941432075
SF295,16722836,2.957473304888258,3.4008210039459392
G-402,44241473,5.089469136956295,2.483736600676946
HCC1954,216239,4.40889486042664,2.5164818143550205
A3/Kawakami,71304818,1.5759191717752106,1.524662535005991
TE-9,4477,-0.1768320961566941,2.840247977198785
OVK18,374536,2.82447185414735,1.5211152920436604
SK-ES-1,119182,-1.8107067467150264,0.8253157860291681
NCI-H211,53481919,3.235078564260439,1.773802479906247
L-540,9911830,2.3452957340804845,1.717030129459092
L-428,BRD9876-MK-1775 (4-1 mol-mol),0.1389875956014735,-0.3514423436414564
SHP-77,322968,4.46679337017901,3.4305031431584947
BHT-101,135440466,2.564006134773251,0.6608243760219734
SNU-449,135440466,2.7536019754154375,1.1215394207730005
A-204,16219061,1.9987460940593256,3.0326399528482533
GB-1,135440466,1.935952492237623,0.7460021807972481
HSC-4,46224516,3.389129888163455,3.698191072795706
Daudi,53481919,2.490259403593742,1.456477280504857
UACC-62,24797083,1.2698892202704286,3.9360014666342056
KYSE-520,969516,3.9052392944208982,3.6383083623113954
Rh30,9911830,2.2640217333409693,2.6421374585091577
NCI-H1792,4477,1.099732728164896,2.8677639237028285
AMO1,4477,1.0860923229513604,0.7067981130617248
SK-LU-1,5287620,-1.9872725293991136,0.31945246339096994
HT-144,11178236,-2.6291440399460813,2.1545340338574825
HCC1806,16722836,2.142355594781537,3.31609247640169
FaDu,25227462,1.5089220064565572,3.0242385624994506
